id	ip.a.counts	input.a.counts	ip.u.counts	input.u.counts
chr3_146285252_146294041	0	8	0	4
chr3_146940674_146946795	5	3	5	2
chr3_151241772_151247772	28	13	10	8
chr3_15186665_15192699	3	6	0	4
chr3_153235756_153241782	11	23	6	18
chr3_153506403_153512405	3	14	1	8
chr3_153796804_153802956	0	2	0	1
chr3_155119416_155125444	1	2	1	2
chr3_155469062_155475088	8	22	7	18
chr3_155541893_155548049	6	10	5	8
chr3_156278973_156284990	23	5	17	2
chr3_157340046_157346169	1	8	0	3
chr3_157685205_157691319	2	4	2	3
chr3_157724697_157730723	14	24	9	18
chr3_157879333_157885499	6	9	1	7
chr3_158019676_158025704	39	5	23	5
chr3_158324235_158330363	3	10	0	7
chr3_158511108_158517123	29	22	27	19
chr3_158634523_158640540	17	4	16	4
chr3_159095379_159101394	27	22	14	17
chr3_159392310_159398352	8	8	6	4
chr3_159505478_159511616	7	42	4	33
chr3_162405866_162411893	35	16	31	11
chr3_163236941_163242962	23	11	19	7
chr3_165572331_165578354	13	5	10	2
chr3_166021102_166027124	3	23	2	10
chr3_166617451_166623581	0	0	0	0
chr3_16676612_16682753	3	8	0	0
chr3_167129352_167135528	5	34	1	18
chr3_167275267_167281266	8	14	8	9
chr3_169679487_169685517	32	43	22	31
chr3_170662387_170668526	6	26	4	15
chr3_170878556_170884584	26	29	18	8
chr3_170932917_170939072	7	17	1	12
chr3_174259685_174265694	37	1	12	0
chr3_175781710_175787737	53	4	21	3
chr3_176016123_176022184	4	10	0	4
chr3_177388770_177394751	3	11	1	3
chr3_177659339_177665319	4	63	4	53
chr3_178859948_178865979	6	14	4	14
chr3_179126722_179132866	3	11	1	2
chr3_180367353_180373522	12	69	8	65
chr3_181041413_181046904	1	8	0	3
chr3_182426092_182432110	0	7	0	5
chr3_187052299_187058423	26	56	19	38
chr3_187412123_187418152	0	3	0	0
chr3_187862480_187868516	51	31	42	22
chr3_187890220_187896214	42	33	20	24
chr3_188372709_188378861	3	23	2	13
chr3_18930482_18936506	12	4	9	0
chr3_18957806_18963833	13	59	5	38
chr3_18975949_18982086	2	31	2	25
chr3_19097368_19103347	2	20	1	10
chr3_192149315_192155328	5	18	3	18
chr3_192739213_192745242	39	4	25	0
chr3_19370610_19376625	2	4	0	1
chr3_195087672_195093677	79	41	68	35
chr3_19855048_19861075	24	12	20	11
chr3_22737735_22743754	0	9	0	8
chr3_22801378_22807403	39	86	37	70
chr3_23030417_23036543	8	61	5	43
chr3_23349243_23355385	23	4	16	2
chr3_24089454_24095487	50	13	31	7
chr3_25199455_25205563	10	12	8	7
chr3_26036528_26042769	8	38	1	19
chr3_26239082_26245212	4	19	2	7
chr3_26384735_26390767	1	4	1	1
chr3_26398017_26404045	10	11	1	7
chr3_2666594_2672735	0	11	0	7
chr3_26783096_26789130	3	9	2	4
chr3_26881365_26887510	1	25	0	18
chr3_27815983_27821983	25	20	9	10
chr3_29993917_29999918	18	31	17	24
chr3_33281055_33287153	7	24	7	20
chr3_33671454_33677714	8	29	3	24
chr3_34094086_34100223	0	3	0	1
chr3_34413126_34419172	11	21	6	10
chr3_34427736_34433885	1	3	1	0
chr3_35225817_35231938	4	13	4	0
chr3_35818653_35824692	12	12	4	3
chr3_3719386_3725382	26	20	21	12
chr3_38405400_38411538	2	16	2	9
chr3_38932236_38938390	2	5	2	5
chr3_3963076_3969110	8	16	4	8
chr3_39994053_39999999	0	5	0	2
chr3_40154990_40161029	3	1	0	0
chr3_40902374_40908432	2	7	2	2
chr3_40953869_40960021	18	33	14	29
chr3_41642194_41648350	6	5	6	4
chr3_4253248_4259276	33	40	28	36
chr3_43064774_43070790	18	7	16	3
chr3_43565822_43571847	1	2	1	1
chr3_43678954_43685094	4	4	3	3
chr3_46783105_46789138	19	25	16	17
chr3_4916534_4922591	49	15	27	7
chr3_50973137_50979172	5	13	1	12
chr3_51199048_51205178	4	19	3	16
chr3_53365276_53371325	2	11	2	1
chr3_53921747_53927805	2	6	1	5
chr3_54284955_54291072	6	12	5	8
chr3_54394322_54400323	4	16	2	7
chr3_54458770_54464920	6	5	1	4
chr3_54468131_54474552	5	48	4	44
chr3_55046104_55052129	23	7	22	7
chr3_55831626_55837762	11	3	3	3
chr3_56213069_56219149	1	25	1	17
chr3_57324583_57330726	0	5	0	5
chr3_58758539_58764668	20	31	19	16
chr3_58806577_58812715	9	9	4	4
chr3_58816278_58822304	4	7	3	6
chr3_58842154_58848179	27	5	19	4
chr3_60710285_60715325	1	10	1	8
chr3_60960425_60966566	1	1	0	0
chr3_61042988_61049130	0	4	0	1
chr3_6266919_6273034	4	8	0	0
chr3_63136268_63142301	39	86	34	54
chr3_63211708_63217714	9	49	3	18
chr3_63645170_63651333	16	173	11	132
chr3_63733312_63739364	181	83	76	33
chr3_6484911_6490929	4	30	1	22
chr3_65509292_65515316	6	9	5	7
chr3_66842801_66848943	0	10	0	4
chr3_67147643_67153797	6	3	6	2
chr3_67393029_67399181	35	67	30	61
chr3_6764136_6770100	23	5	19	3
chr3_67775624_67782079	6	57	6	50
chr3_68076319_68082339	6	15	5	12
chr3_6945054_6951190	4	15	2	9
chr3_69475205_69481363	18	56	14	42
chr3_70285056_70291083	16	11	15	10
chr3_72710341_72716487	3	11	0	0
chr3_73990712_73996834	2	17	1	9
chr3_74156962_74163113	4	7	1	4
chr3_75091959_75098014	2	36	1	21
chr3_75273461_75279470	3	13	3	10
chr3_75831756_75837912	0	0	0	0
chr3_77210593_77216723	1	8	0	2
chr3_77763677_77769678	9	2	5	2
chr3_78487036_78493167	0	3	0	1
chr3_78675184_78681346	2	24	1	16
chr3_78944526_78950672	2	16	1	12
chr3_80891646_80897665	6	49	3	28
chr3_809376_815406	7	20	4	13
chr3_81051389_81057413	4	7	2	3
chr3_82104884_82111042	0	5	0	2
chr3_85153071_85158885	8	7	0	0
chr3_8611524_8617535	34	62	18	53
chr3_8716076_8722097	59	40	38	18
chr3_87340526_87346504	6	21	3	17
chr3_88503101_88509122	5	19	2	14
chr3_88869833_88875863	10	8	3	5
chr3_89345615_89351640	23	6	14	6
chr3_89460825_89466856	13	4	9	3
chr3_89747613_89753632	2	5	1	0
chr3_89869044_89875069	2	2	2	2
chr3_89939076_89945113	7	18	4	5
chr3_89957833_89963855	29	6	23	5
chr3_90169567_90175598	20	15	20	15
chr3_90334081_90340103	12	10	11	9
chr3_90430658_90436681	10	42	7	33
chr3_93766941_93772994	5	42	5	41
chr3_93846770_93852898	8	54	8	38
chr3_94745469_94751496	8	22	6	8
chr3_94836023_94842079	0	3	0	3
chr3_94846027_94852063	5	13	5	11
chr3_95059814_95065951	19	2	16	1
chr3_95657314_95663341	8	29	3	22
chr3_96936611_96942758	9	22	7	18
chr3_96979060_96985198	5	10	2	2
chr3_97904737_97910773	4	21	4	17
chr3_98174083_98180245	0	3	0	3
chr3_99733146_99739243	5	29	3	17
chr4_100000524_100006553	26	11	15	2
chr4_100043522_100049465	8	16	5	11
chr4_101405667_101411695	12	1	9	0
chr4_102374729_102380899	0	19	0	10
chr4_103250265_103256290	23	14	15	8
chr4_104321484_104327628	1	19	0	14
chr4_104687024_104692901	15	13	13	9
chr4_104786988_104793014	18	46	16	39
chr4_105307236_105313391	1	11	1	7
chr4_105729743_105735830	9	21	9	17
chr4_105860130_105866235	4	6	4	4
chr4_106213354_106219380	12	17	5	14
chr4_106571057_106577070	7	3	4	0
chr4_106935103_106941147	8	36	8	32
chr4_107672082_107678199	10	4	6	2
chr4_109775045_109781152	5	14	5	3
chr4_11060915_11066938	5	9	4	4
chr4_110870809_110876821	22	4	11	0
chr4_111147043_111153194	5	9	3	5
chr4_111336943_111342946	5	3	2	1
chr4_111377903_111384069	5	19	4	6
chr4_111894801_111900831	2	12	2	7
chr4_11235217_11241254	13	58	11	49
chr4_112575290_112581425	9	5	8	0
chr4_113489138_113495167	37	11	17	7
chr4_11378740_11384770	18	33	12	24
chr4_11557447_11563586	3	11	3	9
chr4_11578358_11583517	11	39	10	27
chr4_116405696_116411731	13	8	5	8
chr4_116775043_116781055	3	0	0	0
chr4_117921983_117927986	1	27	1	20
chr4_119061901_119068062	2	16	1	8
chr4_119948726_119954758	31	12	25	6
chr4_120508813_120515250	5	11	5	9
chr4_12089981_12096125	3	16	2	13
chr4_122492915_122499068	6	11	4	6
chr4_122939633_122945796	0	5	0	4
chr4_12334559_12340607	1	18	1	8
chr4_124361247_124367393	1	10	1	2
chr4_12461348_12467472	0	1	0	1
chr4_126860856_126867000	0	11	0	3
chr4_126928255_126934284	3	1	3	1
chr4_127020568_127026555	4	5	0	0
chr4_127062560_127068603	3	31	3	21
chr4_127472690_127478829	2	4	0	2
chr4_12748272_12754295	2	16	0	10
chr4_127588930_127594962	9	8	6	2
chr4_127650220_127656245	25	6	22	4
chr4_127676608_127682756	2	5	0	0
chr4_128213789_128219796	31	3	6	1
chr4_129023547_129029691	5	15	4	13
chr4_12903431_12909456	13	24	4	1
chr4_129715499_129721626	0	10	0	6
chr4_129853905_129859930	7	3	7	2
chr4_130046202_130052342	1	0	0	0
chr4_132631286_132637304	16	12	0	0
chr4_132944445_132950433	15	21	10	15
chr4_133733942_133739952	26	4	18	4
chr4_134207778_134213927	2	14	1	3
chr4_135178140_135183747	0	10	0	4
chr4_135447537_135453551	24	15	15	11
chr4_136293494_136299546	26	18	13	17
chr4_138881278_138887439	3	12	3	9
chr4_14009454_14015486	29	29	14	23
chr4_140413342_140419363	6	2	3	1
chr4_140782680_140788847	6	27	3	20
chr4_141377781_141383925	1	3	1	2
chr4_141549289_141555444	4	12	1	2
chr4_141877346_141883376	12	5	5	3
chr4_142253344_142259388	13	11	10	7
chr4_142990876_142997042	5	8	1	1
chr4_143100259_143106289	33	16	20	4
chr4_143659114_143665240	6	3	1	0
chr4_144391554_144397691	0	5	0	3
chr4_144768558_144774706	2	22	0	10
chr4_14480751_14486827	13	18	8	9
chr4_145369388_145375369	2	5	2	1
chr4_146350018_146356052	3	6	2	3
chr4_146552929_146559080	6	50	3	40
chr4_14660296_14666326	10	2	7	1
chr4_147292169_147298625	4	42	3	36
chr4_14755114_14761144	12	5	0	1
chr4_148317874_148323904	21	5	7	3
chr4_149088594_149094734	9	17	8	13
chr4_149848204_149854224	13	17	6	14
chr4_149915524_149921557	14	9	13	7
chr4_151511295_151517459	5	3	3	1
chr4_15174004_15180043	5	4	3	1
chr4_15278666_15284652	9	1	3	1
chr4_156284540_156290599	15	5	11	2
chr4_156367269_156373295	1	2	0	1
chr4_157174892_157180916	4	4	2	3
chr4_158084240_158090272	2	3	2	1
chr4_158362555_158368702	10	37	10	25
chr4_15841546_15847572	21	7	18	4
chr4_159709512_159715562	43	31	39	22
chr4_159804371_159810375	2	8	2	4
chr4_160120217_160126215	67	62	62	58
chr4_160574032_160580085	11	23	4	19
chr4_163207006_163212968	12	16	10	12
chr4_163632232_163638253	12	8	6	2
chr4_163719033_163725152	3	29	3	22
chr4_164241613_164247620	5	4	2	2
chr4_164350749_164356776	3	22	3	21
chr4_164553492_164559523	15	29	14	26
chr4_16557085_16563224	17	29	10	17
chr4_166463312_166469345	5	3	0	2
chr4_166569976_166576007	6	13	5	9
chr4_166755895_166761908	0	1	0	0
chr4_167276135_167282161	3	4	2	1
chr4_167343516_167349561	31	48	25	39
chr4_167857881_167863903	5	18	4	13
chr4_168441989_168448038	31	10	23	5
chr4_169515501_169521532	38	12	27	8
chr4_170263278_170269442	1	9	1	9
chr4_170431382_170437424	12	7	0	0
chr4_170639225_170645417	2	14	2	8
chr4_171903130_171909158	0	1	0	1
chr4_173785907_173792044	9	31	7	28
chr4_174411896_174418039	0	10	0	5
chr4_174778462_174784478	33	23	26	19
chr4_175019740_175025751	29	17	22	9
chr4_178015030_178021062	13	2	6	0
chr4_179636522_179642706	0	2	0	1
chr4_181408889_181414915	4	0	1	0
chr4_182356716_182362873	5	2	2	2
chr4_182779057_182785080	16	14	11	5
chr4_186110393_186116420	26	8	22	6
chr4_187050521_187056650	7	5	5	2
chr4_187856785_187862920	3	10	3	3
chr4_188558269_188564287	28	38	21	36
chr4_21103586_21109754	3	15	1	9
chr4_22146427_22152457	4	12	2	10
chr4_23614771_23620793	5	15	3	11
chr4_23641744_23647772	4	40	3	35
chr4_24938412_24944561	13	17	12	12
chr4_26640435_26645841	6	32	5	27
chr4_27070203_27076264	19	6	11	5
chr4_27375687_27381719	32	8	27	2
chr4_41349460_41355618	0	6	0	3
chr4_43092867_43099023	0	1	0	1
chr4_44264460_44270554	0	9	0	3
chr4_44879460_44885597	3	10	3	3
chr4_46404685_46410810	2	9	1	6
chr4_46567128_46573270	2	9	2	3
chr4_48051954_48057974	4	4	0	0
chr4_48711074_48717284	9	1	5	0
chr4_48864580_48870732	2	16	1	12
chr4_48917870_48923851	5	19	3	11
chr4_49169833_49175964	0	2	0	0
chr4_4953897_4959919	18	10	12	4
chr4_49620917_49626617	0	0	0	0
chr4_52218222_52224371	6	17	3	12
chr4_5241574_5247720	7	58	2	43
chr4_52446348_52452482	1	7	1	7
chr4_52538471_52544498	11	8	9	8
chr4_52816456_52822486	10	4	8	2
chr4_52895176_52901291	4	15	4	8
chr4_52970031_52976182	8	4	4	2
chr4_53297965_53304112	6	12	5	11
chr4_53328731_53334762	4	8	2	4
chr4_53339989_53346107	8	29	3	26
chr4_53404014_53410141	5	9	0	3
chr4_53823629_53829782	7	18	3	9
chr4_53877116_53883135	5	7	3	3
chr4_54243580_54249798	6	10	5	5
chr4_5438601_5444628	16	41	8	30
chr4_54528934_54535093	25	57	22	51
chr4_5490577_5496698	5	39	2	25
chr4_5518180_5523974	3	13	2	11
chr4_55619153_55625181	25	35	21	24
chr4_55841737_55847894	7	10	7	6
chr4_5593579_5599733	22	49	21	37
chr4_56331254_56337382	21	11	7	0
chr4_57383830_57389973	0	7	0	6
chr4_57562316_57568347	4	20	4	14
chr4_5761914_5767928	2	6	0	4
chr4_59206451_59212619	3	9	3	6
chr4_60831273_60837284	4	13	4	10
chr4_61011661_61017788	2	13	1	12
chr4_61367239_61373248	5	12	5	9
chr4_61641294_61647303	6	6	0	5
chr4_61743721_61749869	6	8	5	5
chr4_61939927_61945962	15	8	9	4
chr4_62726948_62732969	4	18	3	11
chr4_64859153_64865171	35	9	25	5
chr4_65052166_65058198	2	12	2	6
chr4_65288237_65294261	5	7	4	6
chr4_65993299_65999302	6	4	4	4
chr4_66545118_66551255	1	6	1	2
chr4_67062389_67068523	0	15	0	7
chr4_67177042_67183058	8	22	7	19
chr4_67967414_67973442	12	5	1	0
chr4_71053846_71059857	4	10	4	8
chr4_71791666_71797803	0	11	0	0
chr4_72163776_72169919	0	2	0	1
chr4_72514834_72520993	4	10	4	6
chr4_72593713_72599863	1	5	1	1
chr4_73360155_73366246	0	2	0	1
chr4_75126805_75132838	15	14	11	8
chr4_75270579_75276607	13	12	8	7
chr4_75401194_75407226	78	42	64	30
chr4_75442536_75448552	10	5	4	0
chr4_77321655_77327742	0	3	0	1
chr4_78105735_78111765	24	8	15	6
chr4_78112832_78118967	3	4	1	3
chr4_78301853_78307882	11	23	9	11
chr4_78347980_78354013	3	10	1	8
chr4_79704552_79710581	52	18	45	9
chr4_79937715_79943746	1	7	1	3
chr4_79966907_79972933	23	5	20	2
chr4_80855406_80861562	4	4	1	2
chr4_81714938_81720512	8	48	5	44
chr4_83397906_83404039	7	24	7	19
chr4_83952175_83958205	5	8	5	3
chr4_84126785_84132814	6	6	1	3
chr4_84987206_84993388	2	5	1	3
chr4_85661518_85667643	14	43	12	36
chr4_86070390_86076419	7	4	1	1
chr4_86134671_86140696	9	9	3	2
chr4_87347103_87353146	1	8	0	6
chr4_87710373_87716399	9	7	6	6
chr4_88870166_88876304	8	17	3	5
chr4_88919559_88925734	1	5	0	3
chr4_90699987_90706061	0	10	0	6
chr4_91437491_91443691	5	30	4	23
chr4_91786024_91792049	13	33	13	29
chr4_91978211_91984413	9	14	9	12
chr4_93608283_93614338	8	18	7	15
chr4_93638307_93644337	6	7	6	6
chr4_93676798_93682944	4	7	4	2
chr4_94309125_94315291	6	6	6	1
chr4_94835758_94841785	8	27	6	21
chr4_95133878_95140064	5	6	4	5
chr4_95171232_95177256	14	8	8	7
chr4_95914759_95920788	14	21	12	19
chr4_96409195_96415225	8	6	4	1
chr4_97560897_97566581	5	6	1	1
chr4_97633479_97639503	11	5	9	4
chr4_97777927_97784080	6	1	4	0
chr4_98018021_98024143	1	7	0	0
chr4_98592435_98598463	18	15	13	11
chr4_99765432_99771462	4	20	2	10
chr4_99792655_99798764	4	11	0	1
chr5_100458104_100464295	12	31	8	24
chr5_101180130_101186147	6	3	2	2
chr5_102131356_102137385	15	26	11	15
chr5_102671229_102677260	63	11	49	5
chr5_103046752_103052769	33	23	17	14
chr5_104074362_104080381	17	5	11	3
chr5_104446375_104452406	52	33	36	28
chr5_104518587_104524616	2	5	0	2
chr5_105513236_105519274	28	5	22	5
chr5_106425382_106431381	8	9	7	6
chr5_106713866_106719888	6	2	2	0
chr5_106898992_106905178	13	13	7	6
chr5_109259387_109265418	21	8	8	3
chr5_109441620_109447643	11	20	8	17
chr5_110278636_110284796	2	32	0	27
chr5_110985740_110991743	6	4	4	0
chr5_111029735_111035854	1	6	1	5
chr5_111084879_111090908	23	23	16	17
chr5_111302238_111308262	12	5	10	3
chr5_111986003_111992116	0	8	0	5
chr5_114157007_114163149	0	17	0	13
chr5_115117313_115123392	6	31	6	26
chr5_115674518_115680703	2	1	0	0
chr5_11666769_11673042	6	33	5	24
chr5_117338253_117344286	2	7	0	0
chr5_117527598_117533625	25	7	24	6
chr5_118382971_118389064	14	32	6	25
chr5_119684785_119690814	6	6	5	5
chr5_120176046_120182173	2	9	2	7
chr5_120421208_120427233	14	19	10	10
chr5_120831425_120836963	14	17	13	14
chr5_121064235_121070241	38	37	37	28
chr5_122377544_122383563	7	11	2	3
chr5_122509616_122515639	23	15	19	9
chr5_122592542_122598662	2	2	1	0
chr5_122630891_122636933	10	15	3	7
chr5_123236611_123242616	33	37	14	29
chr5_123250932_123257062	0	5	0	3
chr5_125359000_125365032	87	35	68	23
chr5_126890286_126896333	20	22	11	16
chr5_126903810_126909817	3	12	3	7
chr5_127103103_127109254	4	20	1	16
chr5_127733931_127739952	11	9	4	2
chr5_127747107_127753135	5	15	1	10
chr5_128293846_128299849	4	5	0	2
chr5_128937637_128943755	2	9	2	4
chr5_129285246_129291357	7	16	5	12
chr5_130732094_130738109	3	3	1	1
chr5_130783490_130789657	0	1	0	0
chr5_130817737_130823763	13	19	12	15
chr5_130897566_130903669	0	13	0	0
chr5_131331966_131338103	3	1	2	0
chr5_131893739_131899064	3	57	3	57
chr5_132513964_132519996	9	2	8	2
chr5_13416497_13422525	16	12	14	9
chr5_137968595_137974622	6	19	5	11
chr5_139005423_139011486	5	8	5	7
chr5_143852080_143858214	2	13	2	7
chr5_144049945_144056062	3	15	3	4
chr5_145418732_145424748	47	5	40	4
chr5_146609485_146615534	29	50	22	37
chr5_147715845_147721872	6	7	6	6
chr5_147941118_147947133	38	22	33	18
chr5_148230602_148236590	10	2	7	0
chr5_148668218_148674344	4	18	1	7
chr5_148942273_148948290	31	17	24	4
chr5_150742837_150748950	18	19	11	10
chr5_150964139_150970275	0	6	0	3
chr5_152207300_152213333	12	12	6	9
chr5_152340020_152346052	28	19	21	10
chr5_152653965_152659898	1	12	1	8
chr5_152740936_152746968	4	10	2	7
chr5_152762660_152768698	2	7	0	2
chr5_152886441_152892473	7	25	5	18
chr5_15291930_15298100	19	14	11	8
chr5_153070982_153077008	22	35	21	19
chr5_153300443_153306573	1	31	1	23
chr5_153325326_153331330	0	6	0	1
chr5_153381391_153387536	2	24	0	21
chr5_153723252_153729397	2	23	2	9
chr5_155168337_155174487	9	9	6	9
chr5_155713949_155720091	3	11	1	9
chr5_156061919_156067966	11	2	8	2
chr5_156605055_156611189	0	5	0	2
chr5_15906515_15912550	11	13	3	2
chr5_160709608_160715639	11	2	5	2
chr5_160873524_160879549	0	4	0	2
chr5_161606050_161612084	17	17	14	15
chr5_162578034_162584195	3	30	3	22
chr5_162690774_162696913	1	21	1	19
chr5_16335410_16341440	27	21	22	10
chr5_166966760_166972815	12	14	11	8
chr5_169819644_169825775	7	33	6	15
chr5_170239776_170245795	7	36	4	14
chr5_1709818_1715835	26	28	15	13
chr5_171083963_171089973	14	4	5	2
chr5_173402796_173408828	20	7	14	4
chr5_175397769_175403801	16	6	12	6
chr5_176276446_176282584	0	0	0	0
chr5_176282585_176287631	11	19	11	19
chr5_17749600_17755756	6	1	4	1
chr5_177772245_177778274	1	3	1	3
chr5_179101069_179107079	30	44	20	39
chr5_180902521_180908537	59	15	48	12
chr5_19161336_19167360	48	3	39	2
chr5_21107412_21113430	72	13	57	10
chr5_25077653_25083685	7	18	7	14
chr5_25113737_25119754	7	13	3	9
chr5_25378529_25384556	14	43	11	31
chr5_28798790_28804814	14	44	10	36
chr5_30423377_30429507	1	5	0	4
chr5_30817969_30823996	6	3	5	1
chr5_33095903_33102047	13	13	12	9
chr5_33122370_33128395	14	12	0	0
chr5_33568655_33574761	7	35	1	25
chr5_34147845_34154031	19	2	19	2
chr5_3439025_3445063	8	13	5	5
chr5_35396097_35402235	11	17	8	10
chr5_35494184_35500000	14	11	6	9
chr5_35568225_35574246	30	14	23	10
chr5_35911739_35917876	11	37	9	33
chr5_36184263_36190366	4	22	2	19
chr5_38169496_38175529	54	15	38	12
chr5_38625599_38631747	95	81	80	68
chr5_39034329_39040476	1	23	0	10
chr5_39343059_39349181	14	63	13	55
chr5_39787652_39793671	24	19	15	14
chr5_40541305_40547335	25	40	13	32
chr5_41487919_41494088	9	26	7	23
chr5_42254239_42260389	1	2	0	0
chr5_42659631_42665759	2	12	2	10
chr5_42734714_42740780	8	9	6	3
chr5_42931680_42937866	0	4	0	1
chr5_43260613_43266748	14	51	10	33
chr5_43717953_43723974	5	2	0	0
chr5_44578944_44584955	17	30	17	24
chr5_44668502_44674529	4	5	2	4
chr5_45493599_45499615	5	4	2	1
chr5_45658440_45664470	7	33	7	27
chr5_45743085_45749194	16	74	16	70
chr5_45832860_45838845	1	3	0	1
chr5_4615428_4621437	11	19	9	17
chr5_46193424_46199442	3	48	2	47
chr5_46371372_46377390	5	22	5	22
chr5_50280227_50286251	1	10	0	6
chr5_50330069_50336236	12	74	12	67
chr5_50596109_50602273	10	64	8	58
chr5_51250746_51256770	6	8	5	3
chr5_51304490_51310641	9	8	4	3
chr5_51348667_51354822	3	12	3	9
chr5_51636771_51642771	0	6	0	3
chr5_53660005_53665971	5	7	3	3
chr5_55803330_55809463	4	9	2	5
chr5_57351496_57357526	18	28	7	20
chr5_58288061_58294158	4	48	1	31
chr5_58536154_58542290	1	10	1	8
chr5_58552269_58558283	12	17	11	12
chr5_59394720_59400744	6	6	4	4
chr5_60570768_60576107	5	6	0	0
chr5_61238874_61245001	14	20	8	12
chr5_62798974_62804997	30	29	15	23
chr5_62817292_62823372	20	21	8	13
chr5_63581796_63587933	17	33	14	25
chr5_64129091_64135124	20	35	16	30
chr5_64477092_64483253	11	29	10	27
chr5_64709034_64715065	10	4	3	1
chr5_65164017_65170048	6	5	3	3
chr5_65370262_65376273	8	17	5	16
chr5_67736897_67742931	11	5	6	2
chr5_67757565_67763694	3	1	3	0
chr5_67780007_67786186	10	37	6	30
chr5_67817944_67823959	3	5	1	0
chr5_67889604_67895628	23	9	16	3
chr5_68691640_68697661	1	5	0	0
chr5_71604580_71610593	18	23	11	22
chr5_7193769_7199795	0	7	0	1
chr5_7230590_7236733	2	5	1	3
chr5_72577317_72583458	4	6	2	2
chr5_73874410_73880569	8	11	7	8
chr5_74706305_74712443	21	2	16	0
chr5_75175748_75182091	3	11	3	6
chr5_75642235_75648286	11	5	7	2
chr5_75695698_75701728	2	8	0	0
chr5_75896065_75902234	1	5	1	4
chr5_76032249_76038204	3	11	2	10
chr5_77474802_77480837	16	8	9	7
chr5_78118215_78124355	1	6	0	0
chr5_78452185_78458210	15	8	10	5
chr5_78681963_78688078	5	15	3	13
chr5_78848085_78854204	3	3	1	0
chr5_78866805_78872828	49	52	45	43
chr5_78939282_78945425	7	17	5	15
chr5_79778884_79784938	7	16	4	16
chr5_80391144_80397265	3	17	3	13
chr5_8084215_8090244	1	9	1	3
chr5_81373066_81379495	7	42	6	35
chr5_81591849_81598022	9	41	3	29
chr5_81616090_81622140	27	5	19	2
chr5_82429400_82435423	26	2	12	1
chr5_82932443_82938460	8	17	3	3
chr5_83457799_83463817	55	36	39	24
chr5_83793611_83799642	39	9	11	2
chr5_85638451_85644538	4	17	4	11
chr5_85657593_85663641	4	4	3	3
chr5_86265809_86271139	2	9	1	8
chr5_86510690_86516743	16	10	0	0
chr5_8730856_8736988	0	8	0	6
chr5_88009454_88015622	0	26	0	12
chr5_88052330_88058345	3	22	2	18
chr5_90073229_90079236	29	19	26	17
chr5_90208331_90214364	21	20	17	17
chr5_90662588_90668637	24	2	7	1
chr5_90816413_90822442	39	50	23	40
chr5_90923630_90929658	5	16	5	9
chr5_91762133_91768161	3	13	2	8
chr5_92193473_92199495	20	9	19	7
chr5_92296968_92302985	8	1	4	0
chr5_93213145_93219176	6	4	2	4
chr5_93261035_93267065	56	7	46	5
chr5_93522544_93529042	5	39	4	28
chr5_96103200_96109249	2	5	1	2
chr5_96303464_96309906	5	28	4	15
chr5_97234257_97240422	4	19	2	17
chr5_97513923_97519943	1	32	0	24
chr5_97717792_97723895	14	48	10	38
chr5_97809914_97815940	20	46	18	40
chr5_98113450_98119596	5	15	5	12
chr5_98546665_98552701	2	7	2	4
chr5_99557743_99563900	5	3	5	3
chr6_100196461_100202490	26	46	17	42
chr6_100354703_100360725	36	44	29	30
chr6_100580586_100586736	11	11	4	3
chr6_101152252_101158269	8	17	2	10
chr6_101788209_101794361	4	19	3	13
chr6_102088197_102094226	2	15	2	10
chr6_102752889_102758907	18	16	14	11
chr6_103491167_103497188	3	6	1	6
chr6_103709031_103715056	11	10	8	5
chr6_104374607_104380755	2	12	2	9
chr6_104489393_104495424	33	13	14	3
chr6_104737315_104743324	7	17	5	13
chr6_105716122_105722275	0	0	0	0
chr6_107854715_107860748	29	11	22	7
chr6_109245218_109251251	3	27	1	16
chr6_111903001_111909020	23	0	13	0
chr6_112421100_112426517	7	39	7	34
chr6_112703745_112709778	3	16	1	12
chr6_112813021_112819047	3	9	1	2
chr6_112914365_112920318	6	5	1	3
chr6_113226487_113232515	27	6	18	4
chr6_113531117_113537147	4	29	1	23
chr6_114720722_114726752	26	3	13	1
chr6_114970386_114976401	14	6	4	0
chr6_115175227_115181228	9	10	7	8
chr6_115960032_115966060	9	28	5	21
chr6_116638696_116644847	16	11	14	8
chr6_117102131_117108163	7	31	7	26
chr6_117181817_117187827	28	8	21	3
chr6_117244752_117250783	12	4	5	3
chr6_117721294_117727439	11	32	10	20
chr6_118426816_118432950	4	20	2	17
chr6_120688739_120694768	1	5	0	3
chr6_120748350_120754492	4	31	3	19
chr6_121162716_121168725	20	6	17	4
chr6_122537169_122543352	2	15	2	11
chr6_123472074_123478070	7	7	4	3
chr6_124407195_124413266	5	12	3	6
chr6_124706843_124712830	7	38	6	32
chr6_124725696_124731722	4	12	3	8
chr6_124804502_124810643	8	14	0	1
chr6_12549192_12555347	0	1	0	0
chr6_126326598_126332742	7	0	5	0
chr6_126673551_126679569	3	2	0	0
chr6_127593292_127599292	2	5	1	1
chr6_128829462_128835615	1	11	1	10
chr6_128905633_128911663	6	13	3	8
chr6_129167160_129173198	35	6	31	4
chr6_130475515_130481667	2	17	2	10
chr6_131234906_131241067	7	18	4	15
chr6_133020691_133026746	12	7	8	5
chr6_135765469_135771509	14	5	12	5
chr6_139210497_139216630	1	9	0	0
