id	ip.a.counts	input.a.counts	ip.u.counts	input.u.counts
chr2_96378981_96385131	7	17	5	8
chr2_97225627_97231779	2	3	2	3
chr2_9860962_9867093	13	21	9	11
chr3_101108330_101114476	2	23	2	16
chr3_102008204_102014355	0	1	0	0
chr3_103220448_103226476	0	11	0	10
chr3_103556537_103562569	3	8	3	6
chr3_105296223_105302219	1	2	1	0
chr3_106665293_106671324	10	24	8	10
chr3_106975444_106981476	1	2	1	2
chr3_107144092_107150246	16	49	15	35
chr3_107333744_107339866	1	12	0	3
chr3_107692204_107698221	0	7	0	4
chr3_108749400_108755425	0	25	0	4
chr3_109199872_109205903	2	42	2	29
chr3_109508196_109514400	5	35	5	28
chr3_110440086_110446113	4	4	1	3
chr3_110632031_110638051	5	7	4	4
chr3_110911437_110917460	0	4	0	1
chr3_111018716_111024745	2	5	1	2
chr3_111556203_111562234	1	12	0	6
chr3_112659127_112665164	2	15	0	0
chr3_113471798_113477946	9	6	5	0
chr3_114276891_114282906	6	21	6	15
chr3_115312305_115318470	1	14	0	7
chr3_116203398_116209426	13	5	6	2
chr3_116359999_116366026	3	26	2	20
chr3_116455196_116461295	2	16	2	11
chr3_118914243_118920271	1	20	0	12
chr3_119001470_119007490	14	34	8	23
chr3_119045132_119051153	6	16	5	14
chr3_119106586_119112745	3	4	3	1
chr3_119563180_119569317	12	27	5	19
chr3_120372615_120378640	1	15	1	4
chr3_120573021_120579186	9	16	7	14
chr3_120973554_120979692	0	11	0	7
chr3_121932760_121938786	5	10	5	6
chr3_122041911_122047938	0	10	0	4
chr3_122137076_122143228	5	18	1	12
chr3_122732871_122739022	9	12	9	8
chr3_125936638_125942696	2	27	1	21
chr3_126331604_126337586	7	18	6	12
chr3_126801074_126807208	19	19	16	14
chr3_131115989_131122113	0	15	0	2
chr3_131331470_131337625	1	3	1	3
chr3_132371232_132377261	0	14	0	10
chr3_132741144_132747312	6	35	5	35
chr3_132760656_132766652	2	12	2	6
chr3_132946006_132952034	2	4	2	2
chr3_133000000_133005662	0	4	0	1
chr3_133723674_133729811	9	38	5	23
chr3_135025209_135031249	3	16	1	6
chr3_135252214_135258230	2	9	2	1
chr3_135584725_135590755	8	17	5	10
chr3_135658603_135664636	0	8	0	4
chr3_136224307_136230440	3	31	2	19
chr3_136479056_136485103	5	18	5	16
chr3_136963693_136969736	4	9	0	6
chr3_137211031_137217172	9	43	9	41
chr3_137633714_137639732	3	10	2	2
chr3_137660583_137666719	33	13	25	8
chr3_1387560_1393571	7	16	4	7
chr3_139590956_139596035	0	5	0	2
chr3_140479951_140486093	3	5	0	4
chr3_140987571_140993670	0	2	0	0
chr3_141135363_141141479	6	21	3	14
chr3_141757129_141763153	5	25	0	17
chr3_142290203_142296232	1	9	1	6
chr3_142475105_142481234	2	16	2	12
chr3_143662333_143668488	0	17	0	1
chr3_145252617_145258622	0	10	0	5
chr3_145927778_145933791	3	20	2	19
chr3_146285252_146294041	2	13	0	8
chr3_146940674_146946795	1	2	1	0
chr3_151241772_151247772	13	7	5	4
chr3_15186665_15192699	3	12	0	6
chr3_153235756_153241782	0	16	0	2
chr3_153506403_153512405	0	12	0	10
chr3_153796804_153802956	7	16	2	6
chr3_155119416_155125444	0	2	0	1
chr3_155469062_155475088	3	9	1	8
chr3_155541893_155548049	0	12	0	8
chr3_156278973_156284990	1	1	1	0
chr3_157340046_157346169	4	3	2	0
chr3_157685205_157691319	2	3	1	2
chr3_157724697_157730723	5	11	5	8
chr3_157879333_157885499	6	15	0	4
chr3_158019676_158025704	5	8	4	4
chr3_158324235_158330363	3	10	1	7
chr3_158511108_158517123	17	18	16	14
chr3_158634523_158640540	1	15	1	13
chr3_159095379_159101394	3	35	0	17
chr3_159392310_159398352	6	8	1	3
chr3_159505478_159511616	10	44	7	29
chr3_162405866_162411893	2	15	2	12
chr3_163236941_163242962	2	17	2	10
chr3_165572331_165578354	0	5	0	3
chr3_166021102_166027124	4	13	1	6
chr3_166617451_166623581	1	11	0	2
chr3_16676612_16682753	6	4	0	0
chr3_167129352_167135528	3	18	2	13
chr3_167275267_167281266	8	7	8	3
chr3_169679487_169685517	6	31	5	22
chr3_170662387_170668526	3	20	3	12
chr3_170878556_170884584	3	18	1	13
chr3_170932917_170939072	2	18	0	12
chr3_174259685_174265694	2	12	0	6
chr3_174605174_174611325	13	10	10	8
chr3_175781710_175787737	0	3	0	3
chr3_176016123_176022184	3	9	1	3
chr3_177388770_177394751	8	15	2	3
chr3_177659339_177665319	33	37	20	33
chr3_178859948_178865979	4	16	4	13
chr3_179126722_179132866	2	4	0	0
chr3_180367353_180373522	5	38	4	35
chr3_181041413_181046904	0	7	0	4
chr3_182426092_182432110	0	10	0	2
chr3_187052299_187058423	20	33	19	27
chr3_187412123_187418152	1	4	1	4
chr3_187862480_187868516	6	26	6	20
chr3_187890220_187896214	4	39	3	27
chr3_188372709_188378861	7	9	6	6
chr3_18930482_18936506	1	10	0	3
chr3_18957806_18963833	3	25	3	16
chr3_18975949_18982086	2	20	2	17
chr3_19097368_19103347	0	31	0	22
chr3_192739213_192745242	0	9	0	7
chr3_19370610_19376625	0	6	0	1
chr3_195087672_195093677	6	50	6	40
chr3_19855048_19861075	4	18	4	9
chr3_21249724_21255755	35	13	29	8
chr3_22737735_22743754	0	12	0	2
chr3_22801378_22807403	2	58	2	48
chr3_23030417_23036543	10	58	10	49
chr3_23349243_23355385	18	19	7	9
chr3_24089454_24095487	3	21	2	16
chr3_25199455_25205563	4	21	3	18
chr3_26036528_26042769	11	33	9	19
chr3_26239082_26245212	3	14	3	7
chr3_26384735_26390767	0	3	0	1
chr3_26398017_26404045	5	32	5	23
chr3_2666594_2672735	4	7	1	0
chr3_26783096_26789130	2	4	1	1
chr3_26881365_26887510	1	11	1	7
chr3_27815983_27821983	1	19	1	11
chr3_28059242_28065270	1	19	1	17
chr3_29993917_29999918	3	55	3	44
chr3_33281055_33287153	4	34	1	28
chr3_33671454_33677714	11	32	7	19
chr3_34094086_34100223	3	5	2	4
chr3_34413126_34419172	2	19	1	9
chr3_34427736_34433885	1	6	0	1
chr3_35225817_35231938	5	20	3	0
chr3_35818653_35824692	10	19	9	12
chr3_3719386_3725382	16	11	11	8
chr3_38405400_38411538	4	13	1	6
chr3_38932236_38938390	3	10	3	5
chr3_3963076_3969110	2	10	0	5
chr3_39994053_39999999	2	12	0	0
chr3_40154990_40161029	12	7	6	4
chr3_40902374_40908432	2	22	2	5
chr3_40953869_40960021	6	49	6	48
chr3_41642194_41648350	12	25	4	19
chr3_4253248_4259276	4	38	3	35
chr3_43064774_43070790	42	20	33	11
chr3_43565822_43571847	2	12	0	6
chr3_43678954_43685094	12	11	10	6
chr3_46783105_46789138	9	29	9	21
chr3_4916534_4922591	0	2	0	2
chr3_50973137_50979172	1	38	1	29
chr3_51199048_51205178	31	35	25	22
chr3_51455920_51462098	10	15	8	4
chr3_53365276_53371325	4	23	1	8
chr3_53440758_53446902	2	20	2	8
chr3_53921747_53927805	0	16	0	10
chr3_54284955_54291072	30	14	9	5
chr3_54394322_54400323	6	26	5	12
chr3_54458770_54464920	16	40	5	13
chr3_54468131_54474552	5	70	5	59
chr3_55046104_55052129	19	21	16	19
chr3_55831626_55837762	10	7	3	3
chr3_56213069_56219149	7	50	5	43
chr3_57324583_57330726	4	21	3	13
chr3_57476938_57483084	0	19	0	13
chr3_58758539_58764668	30	28	18	15
chr3_58806577_58812715	20	14	10	9
chr3_58816278_58822304	10	6	7	5
chr3_58842154_58848179	6	19	3	10
chr3_58930787_58936933	6	10	0	6
chr3_60710285_60715325	19	38	15	27
chr3_60960425_60966566	0	10	0	3
chr3_61042988_61049130	6	15	4	11
chr3_6266919_6273034	5	4	1	1
chr3_63136268_63142301	3	27	2	23
chr3_63211708_63217714	0	16	0	4
chr3_63645170_63651333	8	35	4	28
chr3_63733312_63739364	1	8	1	2
chr3_6484911_6490929	1	29	0	21
chr3_65509292_65515316	2	24	2	21
chr3_66842801_66848943	0	13	0	4
chr3_67147643_67153797	8	20	6	13
chr3_67393029_67399181	43	61	31	55
chr3_6764136_6770100	1	15	1	12
chr3_67775624_67782079	15	71	14	64
chr3_68076319_68082339	1	28	1	17
chr3_6945054_6951190	0	4	0	1
chr3_69475205_69481363	14	71	13	59
chr3_70285056_70291083	3	15	3	11
chr3_72710341_72716487	0	12	0	0
chr3_73990712_73996834	1	14	0	9
chr3_74156962_74163113	4	8	4	2
chr3_75091959_75098014	13	31	2	10
chr3_75273461_75279470	9	11	8	11
chr3_75831756_75837912	0	1	0	0
chr3_77210593_77216723	1	5	1	2
chr3_77763677_77769678	3	11	2	3
chr3_78487036_78493167	0	9	0	3
chr3_78675184_78681346	21	17	20	16
chr3_78944526_78950672	6	12	5	7
chr3_80891646_80897665	15	39	11	32
chr3_809376_815406	1	12	0	4
chr3_81051389_81057413	7	4	2	3
chr3_82104884_82111042	7	12	5	7
chr3_85153071_85158885	7	14	0	2
chr3_8611524_8617535	4	42	4	36
chr3_8716076_8722097	20	30	10	23
chr3_87340526_87346504	2	23	1	17
chr3_88503101_88509122	1	23	0	15
chr3_88869833_88875863	0	16	0	8
chr3_89345615_89351640	1	14	1	8
chr3_89460825_89466856	1	15	0	9
chr3_89747613_89753632	5	7	5	2
chr3_89869044_89875069	0	5	0	3
chr3_89939076_89945113	0	5	0	2
chr3_89957833_89963855	6	25	6	17
chr3_90169567_90175598	5	15	5	12
chr3_90334081_90340103	3	15	1	13
chr3_90430658_90436681	9	25	8	20
chr3_93766941_93772994	11	30	8	29
chr3_93846770_93852898	5	47	5	35
chr3_94745469_94751496	4	12	4	2
chr3_94836023_94842079	6	6	5	4
chr3_94846027_94852063	2	20	1	11
chr3_95059814_95065951	9	6	8	2
chr3_95657314_95663341	4	20	4	14
chr3_96936611_96942758	3	19	1	12
chr3_96979060_96985198	2	1	0	0
chr3_97904737_97910773	0	9	0	5
chr3_98174083_98180245	0	10	0	5
chr3_99733146_99739243	2	19	2	6
chr4_100000524_100006553	3	7	3	3
chr4_100043522_100049465	2	12	0	9
chr4_101405667_101411695	4	6	4	4
chr4_102204930_102210958	4	25	4	22
chr4_102374729_102380899	0	12	0	7
chr4_103250265_103256290	4	18	2	12
chr4_104321484_104327628	6	6	4	3
chr4_104687024_104692901	1	22	0	14
chr4_104786988_104793014	9	37	9	31
chr4_105307236_105313391	3	10	1	1
chr4_105729743_105735830	13	15	11	11
chr4_105860130_105866235	0	9	0	9
chr4_106213354_106219380	5	13	3	11
chr4_106571057_106577070	4	4	4	4
chr4_106935103_106941147	11	25	11	24
chr4_107672082_107678199	9	12	7	8
chr4_10775393_10781420	20	7	16	6
chr4_107956731_107962823	2	10	2	10
chr4_108503121_108509236	5	23	4	15
chr4_109775045_109781152	2	7	0	2
chr4_11060915_11066938	0	14	0	11
chr4_110870809_110876821	0	14	0	7
chr4_111147043_111153194	5	6	4	3
chr4_111336943_111342946	0	4	0	3
chr4_111377903_111384069	3	13	2	5
chr4_111894801_111900831	0	12	0	7
chr4_11235217_11241254	3	65	2	55
chr4_112575290_112581425	11	7	8	2
chr4_113489138_113495167	14	4	1	0
chr4_11378740_11384770	14	24	8	15
chr4_113852142_113858298	3	4	0	1
chr4_11557447_11563586	1	18	1	13
chr4_11578358_11583517	10	23	9	22
chr4_116405696_116411731	3	9	3	7
chr4_116775043_116781055	3	3	3	1
chr4_117921983_117927986	3	11	1	9
chr4_119061901_119068062	2	22	0	10
chr4_119073638_119079786	14	34	13	31
chr4_119948726_119954758	3	23	3	23
chr4_120508813_120515250	1	17	1	15
chr4_12089981_12096125	39	25	27	22
chr4_122492915_122499068	6	9	4	6
chr4_122939633_122945796	0	3	0	0
chr4_12334559_12340607	2	21	2	13
chr4_124361247_124367393	3	2	0	0
chr4_12461348_12467472	2	6	1	3
chr4_126860856_126867000	2	14	1	7
chr4_126928255_126934284	0	7	0	2
chr4_127020568_127026555	0	0	0	0
chr4_127062560_127068603	12	12	6	7
chr4_127472690_127478829	1	7	1	6
chr4_12748272_12754295	10	11	6	6
chr4_127588930_127594962	4	15	1	2
chr4_127650220_127656245	1	11	1	0
chr4_127676608_127682756	1	4	0	1
chr4_128213789_128219796	11	10	2	2
chr4_128895551_128901681	6	18	3	13
chr4_129023547_129029691	4	14	3	3
chr4_12903431_12909456	1	17	1	4
chr4_129715499_129721626	2	12	0	3
chr4_129853905_129859930	1	6	1	2
chr4_130046202_130052342	7	9	2	3
chr4_132631286_132637304	3	13	0	1
chr4_132944445_132950433	7	25	3	17
chr4_133733942_133739952	4	9	3	0
chr4_134207778_134213927	8	8	3	1
chr4_135178140_135183747	3	4	0	0
chr4_135447537_135453551	7	13	6	12
chr4_136293494_136299546	6	10	6	8
chr4_138881278_138887439	2	8	1	5
chr4_14009454_14015486	5	20	3	18
chr4_140413342_140419363	1	8	1	0
chr4_140782680_140788847	3	32	3	21
chr4_141377781_141383925	5	6	5	2
chr4_141549289_141555444	0	9	0	4
chr4_141877346_141883376	3	2	2	0
chr4_14207099_14213244	6	41	5	24
chr4_142253344_142259388	3	5	1	2
chr4_142990876_142997042	10	7	0	1
chr4_143100259_143106289	1	17	0	6
chr4_143659114_143665240	4	8	0	4
chr4_144391554_144397691	1	12	0	7
chr4_144768558_144774706	0	17	0	12
chr4_14480751_14486827	10	26	7	20
chr4_145369388_145375369	4	12	4	9
chr4_146350018_146356052	1	10	1	3
chr4_146552929_146559080	11	68	10	60
chr4_14660296_14666326	12	5	6	3
chr4_147292169_147298625	6	47	5	41
chr4_14755114_14761144	1	13	1	6
chr4_148317874_148323904	1	20	1	17
chr4_149088594_149094734	5	5	5	5
chr4_149848204_149854224	1	18	1	10
chr4_149915524_149921557	3	5	0	4
chr4_151511295_151517459	7	8	5	3
chr4_15174004_15180043	1	1	1	0
chr4_15278666_15284652	2	7	2	2
chr4_156284540_156290599	4	13	0	6
chr4_156367269_156373295	10	3	5	2
chr4_157174892_157180916	1	7	0	3
chr4_158084240_158090272	0	14	0	5
chr4_158362555_158368702	11	23	10	17
chr4_15841546_15847572	0	8	0	2
chr4_159709512_159715562	27	37	23	29
chr4_159804371_159810375	7	8	6	4
chr4_160120217_160126215	2	13	1	9
chr4_160574032_160580085	2	8	1	8
chr4_163207006_163212968	3	20	1	15
chr4_163632232_163638253	8	8	3	5
chr4_163719033_163725152	13	30	9	17
chr4_164100748_164106778	2	7	2	6
chr4_164141807_164147832	1	20	1	20
chr4_164350749_164356776	3	23	3	16
chr4_164553492_164559523	6	31	6	30
chr4_16557085_16563224	4	21	0	13
chr4_166463312_166469345	13	4	12	1
chr4_166569976_166576007	1	20	0	11
chr4_166755895_166761908	1	12	0	8
chr4_167276135_167282161	1	9	1	5
chr4_167343516_167349561	3	44	2	41
chr4_167857881_167863903	2	28	1	19
chr4_168441989_168448038	4	7	1	2
chr4_169515501_169521532	3	13	2	8
chr4_170263278_170269442	0	7	0	3
chr4_170431382_170437424	2	12	0	0
chr4_170639225_170645417	9	15	6	11
chr4_170782980_170789002	1	5	1	2
chr4_171903130_171909158	2	1	1	0
chr4_173785907_173792044	6	13	5	8
chr4_174411896_174418039	0	7	0	3
chr4_174778462_174784478	0	21	0	15
chr4_175019740_175025751	12	15	7	6
chr4_177017217_177023392	13	34	7	26
chr4_178015030_178021062	3	3	3	2
chr4_179636522_179642706	2	2	0	1
chr4_181408889_181414915	4	9	4	4
chr4_182356716_182362873	11	10	8	9
chr4_182779057_182785080	7	24	6	8
chr4_186110393_186116420	4	4	3	2
chr4_187050521_187056650	3	3	0	2
chr4_187856785_187862920	13	9	12	7
chr4_188558269_188564287	22	48	16	32
chr4_21103586_21109754	0	10	0	6
chr4_22146427_22152457	1	12	1	8
chr4_23614771_23620793	2	25	2	21
chr4_23641744_23647772	16	40	16	38
chr4_24938412_24944561	4	10	3	3
chr4_26640435_26645841	14	35	14	24
chr4_27070203_27076264	1	10	0	7
chr4_27375687_27381719	3	11	1	6
chr4_41349460_41355618	0	3	0	0
chr4_43092867_43099023	2	7	2	5
chr4_44264460_44270554	1	11	1	6
chr4_44879460_44885597	0	12	0	3
chr4_46404685_46410810	1	8	0	3
chr4_46567128_46573270	7	4	6	3
chr4_48051954_48057974	1	5	0	2
chr4_48711074_48717284	1	13	1	10
chr4_48864580_48870732	1	7	1	4
chr4_48917870_48923851	7	21	2	16
chr4_49007476_49013621	1	35	1	18
chr4_49169833_49175964	0	0	0	0
chr4_4953897_4959919	3	5	1	4
chr4_49620917_49626617	0	0	0	0
chr4_51935074_51941089	10	36	9	30
chr4_52218222_52224371	3	23	0	17
chr4_5241574_5247720	17	52	17	41
chr4_52446348_52452482	0	8	0	3
chr4_52538471_52544498	0	22	0	15
chr4_52816456_52822486	7	8	5	6
chr4_52895176_52901291	5	15	2	8
chr4_52970031_52976182	0	2	0	1
chr4_53297965_53304112	7	14	6	12
chr4_53328731_53334762	8	15	7	5
chr4_53339989_53346107	13	18	6	13
chr4_53404014_53410141	9	20	3	13
chr4_53564637_53570664	5	5	2	1
chr4_53823629_53829782	1	25	1	15
chr4_53877116_53883135	1	7	0	3
chr4_54243580_54249798	0	8	0	3
chr4_5438601_5444628	6	41	3	25
chr4_54528934_54535093	17	43	14	38
chr4_5490577_5496698	14	30	7	18
chr4_5518180_5523974	6	21	3	11
chr4_55619153_55625181	8	45	5	44
chr4_55841737_55847894	5	9	4	5
chr4_5593579_5599733	14	65	14	61
chr4_56331254_56337382	1	12	0	2
chr4_57383830_57389973	0	19	0	17
chr4_57562316_57568347	6	23	6	20
chr4_5761914_5767928	2	5	1	0
chr4_59078847_59084877	0	22	0	11
chr4_59206451_59212619	1	11	1	11
chr4_60831273_60837284	2	17	2	12
chr4_61011661_61017788	2	12	2	11
chr4_61367239_61373248	2	14	2	14
chr4_61641294_61647303	4	18	0	14
chr4_61743721_61749869	12	15	10	13
chr4_61939927_61945962	1	7	0	4
chr4_62726948_62732969	6	16	0	2
chr4_63244989_63250959	3	11	3	7
chr4_64859153_64865171	4	12	4	6
chr4_65052166_65058198	8	19	4	7
chr4_65288237_65294261	0	6	0	2
chr4_65993299_65999302	1	3	1	3
chr4_66545118_66551255	0	0	0	0
chr4_67062389_67068523	2	16	1	10
chr4_67177042_67183058	2	19	2	13
chr4_67967414_67973442	0	5	0	1
chr4_70417906_70424057	3	4	1	2
chr4_71053846_71059857	3	9	1	9
chr4_72163776_72169919	9	13	9	5
chr4_72514834_72520993	12	21	8	12
chr4_72593713_72599863	9	4	8	3
chr4_73360155_73366246	0	6	0	5
chr4_74717539_74723587	6	18	3	5
chr4_75126805_75132838	0	20	0	12
chr4_75270579_75276607	10	19	10	9
chr4_75401194_75407226	1	44	1	30
chr4_75442536_75448552	3	6	2	2
chr4_77321655_77327742	0	4	0	4
chr4_78105735_78111765	4	7	2	3
chr4_78112832_78118967	6	10	4	2
chr4_78301853_78307882	6	28	6	19
chr4_78347980_78354013	5	15	2	10
chr4_78501721_78506887	5	40	3	15
chr4_79704552_79710581	2	9	2	6
chr4_79937715_79943746	3	12	2	5
chr4_80855406_80861562	0	2	0	2
chr4_83397906_83404039	5	36	4	26
chr4_83952175_83958205	11	6	11	3
chr4_84126785_84132814	1	2	1	2
chr4_84298780_84304810	0	16	0	9
chr4_84987206_84993388	0	1	0	0
chr4_85661518_85667643	4	36	3	26
chr4_86070390_86076419	2	3	0	2
chr4_86134671_86140696	0	7	0	4
chr4_87347103_87353146	1	14	0	7
chr4_87710373_87716399	1	10	1	1
chr4_88870166_88876304	4	14	4	6
chr4_88919559_88925734	5	6	4	4
chr4_90699987_90706061	6	14	4	7
chr4_91437491_91443691	9	28	6	22
chr4_91786024_91792049	1	29	1	27
chr4_91978211_91984413	5	10	1	6
chr4_93608283_93614338	3	17	2	12
chr4_93638307_93644337	2	8	2	5
chr4_93676798_93682944	12	23	7	15
chr4_94309125_94315291	0	5	0	3
chr4_94835758_94841785	9	24	7	13
chr4_95133878_95140064	5	10	1	9
chr4_95171232_95177256	14	6	7	4
chr4_95914759_95920788	5	28	5	23
chr4_96409195_96415225	4	11	4	6
chr4_97560897_97566581	0	9	0	0
chr4_97633479_97639503	0	6	0	4
chr4_97736223_97742374	1	3	0	1
chr4_97777927_97784080	3	5	3	0
chr4_98018021_98024143	1	7	0	0
chr4_98592435_98598463	2	22	2	18
chr4_99765432_99771462	2	22	2	17
chr4_99792655_99798764	7	23	1	11
chr5_100458104_100464295	14	17	9	7
chr5_101180130_101186147	4	6	4	2
chr5_102131356_102137385	4	29	3	20
chr5_102671229_102677260	0	20	0	14
chr5_103046752_103052769	1	24	1	11
chr5_104074362_104080381	2	9	2	3
chr5_104446375_104452406	11	45	11	43
chr5_104518587_104524616	0	3	0	1
chr5_105513236_105519274	4	8	2	6
chr5_106425382_106431381	11	9	6	6
chr5_106622805_106628811	7	10	7	8
chr5_106713866_106719888	3	5	3	1
chr5_106898992_106905178	2	19	0	5
chr5_109259387_109265418	2	2	2	1
chr5_109441620_109447643	5	12	5	12
chr5_110278636_110284796	2	36	2	33
chr5_110985740_110991743	0	8	0	1
chr5_111029735_111035854	2	21	2	18
chr5_111084879_111090908	9	19	5	16
chr5_111302238_111308262	1	4	1	2
chr5_111986003_111992116	3	11	1	1
chr5_114157007_114163149	14	25	8	11
chr5_114670871_114676900	4	7	4	4
chr5_115117313_115123392	9	15	9	9
chr5_115674518_115680703	8	4	6	1
chr5_11666769_11673042	0	27	0	17
chr5_117338253_117344286	0	7	0	1
chr5_117527598_117533625	5	15	5	12
chr5_118382971_118389064	6	38	5	35
chr5_119294044_119300263	0	8	0	3
chr5_119684785_119690814	2	18	1	13
chr5_120126861_120133028	2	42	2	27
chr5_120176046_120182173	10	8	10	7
chr5_120421208_120427233	7	25	7	17
chr5_120831425_120836963	9	16	8	10
chr5_121064235_121070241	4	82	3	73
chr5_121659901_121666048	9	44	3	26
chr5_122377544_122383563	1	14	0	4
chr5_122509616_122515639	12	27	4	12
chr5_122592542_122598662	3	6	1	1
chr5_122630891_122636933	4	34	4	27
chr5_123236611_123242616	1	48	1	38
chr5_123250932_123257062	1	12	1	4
chr5_125359000_125365032	5	25	3	15
chr5_126890286_126896333	9	35	7	25
chr5_126903810_126909817	8	15	7	10
chr5_127103103_127109254	4	38	3	25
chr5_127733931_127739952	2	13	0	2
chr5_127747107_127753135	4	20	3	15
chr5_128293846_128299849	6	14	5	2
chr5_128937637_128943755	1	4	0	0
chr5_129285246_129291357	5	9	4	4
chr5_130732094_130738109	1	6	1	2
chr5_130783490_130789657	1	12	0	2
chr5_130817737_130823763	7	24	2	18
chr5_130897566_130903669	0	3	0	1
chr5_131331966_131338103	10	16	3	5
chr5_131893739_131899064	11	45	11	41
chr5_132513964_132519996	3	11	3	2
chr5_133583288_133589299	3	26	0	6
chr5_13416497_13422525	6	28	5	23
chr5_136782799_136788829	11	15	9	6
chr5_137044642_137050656	20	9	16	3
chr5_137968595_137974622	20	47	12	33
chr5_139005423_139011486	3	16	2	10
chr5_143852080_143858214	5	17	5	12
chr5_144049945_144056062	1	22	1	8
chr5_145418732_145424748	28	16	25	14
chr5_146609485_146615534	13	67	11	54
chr5_147715845_147721872	0	8	0	3
chr5_147941118_147947133	7	36	6	34
chr5_148230602_148236590	1	14	1	7
chr5_148668218_148674344	4	28	3	22
chr5_148942273_148948290	19	12	10	4
chr5_150742837_150748950	22	31	14	24
chr5_150964139_150970275	3	7	3	4
chr5_152207300_152213333	16	23	8	12
chr5_152340020_152346052	6	42	3	31
chr5_152653965_152659898	9	23	9	16
chr5_152740936_152746968	5	18	5	14
chr5_152762660_152768698	2	12	2	1
chr5_152886441_152892473	6	26	6	20
chr5_15291930_15298100	9	22	6	8
chr5_153070982_153077008	5	88	5	68
chr5_153300443_153306573	11	41	11	23
chr5_153325326_153331330	0	10	0	8
chr5_153381391_153387536	10	38	6	21
chr5_153723252_153729397	16	45	6	20
chr5_155168337_155174487	11	18	11	12
chr5_155713949_155720091	3	28	3	20
chr5_156061919_156067966	3	11	2	9
chr5_156605055_156611189	9	12	3	2
chr5_15906515_15912550	0	13	0	5
chr5_160592426_160598550	6	30	4	18
chr5_160709608_160715639	17	13	15	6
chr5_160873524_160879549	1	11	1	2
chr5_161606050_161612084	37	28	33	25
chr5_162030925_162036952	1	3	1	1
chr5_162578034_162584195	16	27	13	23
chr5_162690774_162696913	6	23	2	20
chr5_16335410_16341440	0	2	0	1
chr5_166966760_166972815	6	14	5	8
chr5_169819644_169825775	18	25	13	18
chr5_170239776_170245795	8	46	3	27
chr5_1709818_1715835	3	24	3	13
chr5_171083963_171089973	0	3	0	2
chr5_173402796_173408828	1	16	1	11
chr5_175397769_175403801	0	18	0	14
chr5_176276446_176282584	2	0	0	0
chr5_176282585_176287631	6	12	5	12
chr5_17749600_17755756	4	8	4	0
chr5_177772245_177778274	0	9	0	9
chr5_179101069_179107079	9	45	8	37
chr5_180902521_180908537	18	40	18	32
chr5_19161336_19167360	0	12	0	7
chr5_21107412_21113430	3	7	3	6
chr5_25077653_25083685	1	15	1	8
chr5_25113737_25119754	4	9	4	7
chr5_25378529_25384556	16	19	14	14
chr5_28798790_28804814	12	15	9	13
chr5_30423377_30429507	0	4	0	2
chr5_30817969_30823996	0	9	0	8
chr5_33095903_33102047	2	6	2	1
chr5_33122370_33128395	1	8	0	0
chr5_33568655_33574761	7	33	7	27
chr5_34147845_34154031	0	5	0	4
chr5_3439025_3445063	18	18	11	8
chr5_35396097_35402235	11	5	8	5
chr5_35494184_35500000	3	19	3	12
chr5_35568225_35574246	6	10	2	4
chr5_35911739_35917876	7	51	5	43
chr5_36184263_36190366	6	16	2	11
chr5_38169496_38175529	36	15	27	13
chr5_38625599_38631747	21	15	4	2
chr5_39034329_39040476	6	13	1	7
chr5_39343059_39349181	3	42	3	40
chr5_39787652_39793671	2	15	1	14
chr5_40541305_40547335	3	21	0	17
chr5_41487919_41494088	6	24	2	10
chr5_42254239_42260389	0	3	0	2
chr5_42659631_42665759	6	11	2	6
chr5_42734714_42740780	0	6	0	5
chr5_42931680_42937866	6	3	3	1
chr5_43260613_43266748	0	40	0	26
chr5_43402548_43408647	34	60	32	56
chr5_43717953_43723974	1	12	0	0
chr5_44578944_44584955	8	30	7	26
chr5_44668502_44674529	5	5	4	2
chr5_45493599_45499615	12	10	8	3
chr5_45658440_45664470	0	20	0	16
chr5_45743085_45749194	2	46	2	45
chr5_45832860_45838845	0	6	0	3
chr5_4615428_4621437	3	16	3	15
chr5_46193424_46199442	5	30	5	27
chr5_46371372_46377390	4	9	4	9
chr5_50280227_50286251	1	15	0	6
chr5_50330069_50336236	6	49	6	45
chr5_50596109_50602273	1	32	1	28
chr5_51250746_51256770	2	4	1	2
chr5_51304490_51310641	7	16	4	10
chr5_51348667_51354822	0	21	0	17
chr5_51636771_51642771	2	3	2	1
chr5_53660005_53665971	2	13	2	11
chr5_55803330_55809463	6	21	5	11
chr5_57351496_57357526	3	27	3	19
chr5_58288061_58294158	5	30	1	18
chr5_58384174_58390206	1	0	1	0
chr5_58536154_58542290	2	17	2	12
chr5_58552269_58558283	2	20	2	18
chr5_59394720_59400744	1	8	1	3
chr5_60044367_60050391	3	18	3	14
chr5_60570768_60576107	3	5	0	0
chr5_61238874_61245001	7	22	1	5
chr5_62798974_62804997	2	10	0	6
chr5_62817292_62823372	4	16	3	11
chr5_63581796_63587933	8	25	5	18
chr5_64129091_64135124	7	39	2	35
chr5_64477092_64483253	5	18	5	15
chr5_64709034_64715065	0	12	0	7
chr5_65164017_65170048	24	14	17	10
chr5_65370262_65376273	7	29	6	24
chr5_67736897_67742931	15	4	14	2
chr5_67757565_67763694	0	2	0	0
chr5_67780007_67786186	7	38	6	28
chr5_67817944_67823959	0	6	0	2
chr5_67889604_67895628	2	16	0	8
