id	ip.a.counts	input.a.counts	ip.u.counts	input.u.counts
chr2_39575018_39581152	16	48	2	27
chr2_40008598_40014619	7	12	0	0
chr2_40232600_40238627	3	7	0	0
chr2_4157808_4163833	2	20	2	7
chr2_42989475_42995502	2	27	1	9
chr2_43542869_43549021	18	11	8	4
chr2_43660471_43666500	1	5	0	0
chr2_45059559_45065587	4	16	0	1
chr2_45075744_45081776	5	12	0	0
chr2_4642968_4648965	1	11	0	0
chr2_48739839_48745890	3	6	0	0
chr2_51312721_51318845	2	7	0	0
chr2_52039405_52045552	13	25	0	0
chr2_53587033_53593044	0	11	0	2
chr2_55442106_55447873	6	13	2	7
chr2_55736329_55742393	1	7	0	0
chr2_55788120_55794261	6	8	1	7
chr2_56551597_56557745	1	9	0	0
chr2_57418710_57424719	0	7	0	2
chr2_57608847_57614848	4	9	0	0
chr2_58171614_58177788	6	16	3	9
chr2_58381542_58387566	1	25	1	17
chr2_60083662_60089694	5	13	0	0
chr2_60141191_60147223	1	8	0	0
chr2_60189023_60195053	7	8	0	3
chr2_62580885_62586986	0	6	0	0
chr2_62616418_62622729	7	32	6	32
chr2_62645710_62651726	2	2	2	0
chr2_62835478_62841498	2	7	0	0
chr2_65924170_65930343	1	21	0	0
chr2_66138949_66144939	0	7	0	0
chr2_66206329_66212369	1	4	0	0
chr2_66391130_66397150	2	16	0	0
chr2_66627088_66633235	12	48	9	37
chr2_66642648_66648743	1	7	0	6
chr2_71411474_71417501	0	7	0	0
chr2_72015949_72021960	15	18	3	6
chr2_72063975_72069997	2	4	0	0
chr2_72403730_72409869	1	8	1	6
chr2_73460454_73466651	8	4	0	0
chr2_73480076_73486099	3	10	0	0
chr2_73721395_73727535	2	10	0	2
chr2_76090648_76096785	4	6	0	0
chr2_76345152_76351328	5	26	2	16
chr2_76647991_76654020	14	9	2	3
chr2_76702092_76708115	3	14	0	4
chr2_76722834_76729033	8	6	0	0
chr2_76775758_76781758	7	15	0	3
chr2_76795804_76801677	4	15	0	0
chr2_77592831_77598845	0	7	0	0
chr2_77753772_77759778	1	8	0	0
chr2_79105693_79111696	3	22	0	0
chr2_79282256_79288271	16	15	6	7
chr2_799542_805567	4	11	0	0
chr2_80093001_80099154	2	8	0	1
chr2_83088804_83094831	3	17	1	5
chr2_83347474_83353489	1	4	0	0
chr2_83768302_83774332	7	12	0	0
chr2_84224738_84230910	2	5	0	0
chr2_85963806_85969950	2	13	0	4
chr2_86655238_86661268	4	6	0	0
chr2_90350348_90356484	0	0	0	0
chr2_9038331_9044482	4	20	3	11
chr2_91921173_91927204	0	3	0	2
chr2_95252086_95258210	3	8	0	0
chr2_96378981_96385131	5	16	0	0
chr2_9860962_9867093	10	6	2	1
chr2_98977835_98984013	3	6	2	5
chr3_100509607_100515641	4	5	1	0
chr3_101108330_101114476	2	21	2	10
chr3_102008204_102014355	2	4	0	0
chr3_103220448_103226476	0	4	0	1
chr3_103556537_103562569	0	4	0	0
chr3_105296223_105302219	1	6	0	0
chr3_106665293_106671324	4	10	0	0
chr3_106975444_106981476	4	4	0	0
chr3_107144092_107150246	19	34	6	15
chr3_107333744_107339866	1	9	0	3
chr3_107692204_107698221	0	9	0	2
chr3_108749400_108755425	0	25	0	0
chr3_109199872_109205903	0	14	0	0
chr3_109508196_109514400	3	35	3	27
chr3_110440086_110446113	3	6	0	1
chr3_110632031_110638051	1	8	0	1
chr3_110911437_110917460	0	7	0	3
chr3_111018716_111024745	0	4	0	0
chr3_111556203_111562234	1	9	0	0
chr3_112211221_112217359	1	6	0	3
chr3_112233483_112239593	5	16	0	3
chr3_112659127_112665164	3	10	0	0
chr3_112724116_112730267	7	21	4	10
chr3_113366591_113372740	7	13	0	4
chr3_113471798_113477946	4	8	0	0
chr3_114276891_114282906	0	20	0	11
chr3_115312305_115318470	0	11	0	1
chr3_116203398_116209426	7	6	0	0
chr3_116359999_116366026	1	8	0	0
chr3_116455196_116461295	0	10	0	5
chr3_118914243_118920271	1	9	0	0
chr3_119001470_119007490	6	11	0	0
chr3_119045132_119051153	4	16	2	8
chr3_119106586_119112745	1	6	0	0
chr3_119563180_119569317	9	16	3	5
chr3_120372615_120378640	2	21	0	0
chr3_120573021_120579186	5	8	3	5
chr3_120973554_120979692	1	4	0	0
chr3_121932760_121938786	1	12	0	0
chr3_122041911_122047938	0	12	0	3
chr3_122137076_122143228	0	8	0	1
chr3_122732871_122739022	1	5	0	0
chr3_125936638_125942696	1	9	0	0
chr3_126331604_126337586	1	18	0	11
chr3_126801074_126807208	10	11	4	0
chr3_131115989_131122113	0	13	0	0
chr3_131331470_131337625	2	7	0	2
chr3_132371232_132377261	0	16	0	7
chr3_132760656_132766652	0	7	0	2
chr3_132946006_132952034	0	4	0	0
chr3_133000000_133005662	0	8	0	1
chr3_133681221_133687356	1	7	0	1
chr3_133723674_133729811	2	20	0	0
chr3_135025209_135031249	3	17	0	8
chr3_135252214_135258230	1	11	0	1
chr3_135584725_135590755	4	11	0	3
chr3_135658603_135664636	0	3	0	1
chr3_136224307_136230440	2	14	0	3
chr3_136479056_136485103	0	4	0	0
chr3_136963693_136969736	4	9	0	3
chr3_137412472_137418746	0	1	0	0
chr3_137633714_137639732	3	7	0	0
chr3_137660583_137666719	12	14	4	5
chr3_1387560_1393571	6	12	0	2
chr3_139590956_139596035	2	6	0	0
chr3_140479951_140486093	3	3	0	0
chr3_141135363_141141479	9	24	3	13
chr3_141757129_141763153	4	11	0	0
chr3_142290203_142296232	2	8	1	3
chr3_142475105_142481234	2	6	0	0
chr3_143662333_143668488	1	25	1	12
chr3_145252617_145258622	2	7	0	0
chr3_145927778_145933791	4	19	1	14
chr3_151241772_151247772	9	6	0	0
chr3_15186665_15192699	3	12	0	2
chr3_153235756_153241782	0	14	0	0
chr3_153506403_153512405	2	10	0	3
chr3_153796804_153802956	5	10	0	0
chr3_153983402_153989527	1	5	1	5
chr3_155119416_155125444	3	1	0	0
chr3_155469062_155475088	5	14	1	7
chr3_155541893_155548049	7	7	2	1
chr3_156278973_156284990	0	3	0	0
chr3_157685205_157691319	1	8	0	0
chr3_157724697_157730723	0	6	0	0
chr3_157879333_157885499	2	11	0	1
chr3_158019676_158025704	1	4	0	0
chr3_158324235_158330363	3	5	1	3
chr3_158511108_158517123	16	11	10	2
chr3_158634523_158640540	0	14	0	8
chr3_159095379_159101394	3	22	0	0
chr3_159392310_159398352	6	9	0	0
chr3_159505478_159511616	5	16	4	4
chr3_162405866_162411893	1	11	1	6
chr3_163236941_163242962	0	7	0	0
chr3_165572331_165578354	1	6	0	0
chr3_166021102_166027124	4	10	0	0
chr3_16676612_16682753	5	7	0	0
chr3_167129352_167135528	0	6	0	0
chr3_167275267_167281266	1	6	0	0
chr3_169679487_169685517	1	10	0	0
chr3_170662387_170668526	10	23	10	13
chr3_170878556_170884584	4	7	0	0
chr3_170932917_170939072	1	8	0	0
chr3_174259685_174265694	2	10	0	0
chr3_174605174_174611325	2	1	0	0
chr3_175781710_175787737	0	1	0	0
chr3_176016123_176022184	0	11	0	2
chr3_176705531_176711710	0	6	0	0
chr3_177388770_177394751	4	14	0	0
chr3_177659339_177665319	32	21	21	16
chr3_178859948_178865979	4	9	4	5
chr3_179126722_179132866	2	4	0	0
chr3_182426092_182432110	0	6	0	0
chr3_187052299_187058423	23	38	20	25
chr3_187412123_187418152	0	5	0	0
chr3_187862480_187868516	5	25	5	13
chr3_187890220_187896214	4	15	0	0
chr3_188372709_188378861	4	7	3	1
chr3_18930482_18936506	1	9	0	0
chr3_18957806_18963833	0	10	0	0
chr3_18975949_18982086	4	20	2	7
chr3_19097368_19103347	1	34	1	23
chr3_192739213_192745242	0	3	0	0
chr3_19370610_19376625	0	18	0	0
chr3_195087672_195093677	0	18	0	6
chr3_19855048_19861075	0	11	0	0
chr3_21249724_21255755	35	15	29	9
chr3_22737735_22743754	0	16	0	1
chr3_22801378_22807403	0	15	0	0
chr3_23349243_23355385	13	14	1	0
chr3_24089454_24095487	0	10	0	0
chr3_25199455_25205563	2	7	1	1
chr3_26036528_26042769	9	15	0	0
chr3_26239082_26245212	5	6	0	0
chr3_26384735_26390767	1	6	0	0
chr3_26398017_26404045	0	12	0	0
chr3_2666594_2672735	3	7	0	0
chr3_26783096_26789130	1	4	0	0
chr3_26881365_26887510	1	15	1	10
chr3_27815983_27821983	0	18	0	0
chr3_28059242_28065270	2	9	0	4
chr3_29993917_29999918	2	12	0	0
chr3_32010453_32016606	2	7	0	1
chr3_33281055_33287153	4	10	0	1
chr3_33671454_33677714	7	14	0	0
chr3_34079711_34085844	0	16	0	9
chr3_34413126_34419172	1	8	0	0
chr3_34427736_34433885	1	6	0	0
chr3_35225817_35231938	4	18	0	0
chr3_35818653_35824692	6	9	0	1
chr3_3719386_3725382	7	12	1	4
chr3_38405400_38411538	5	9	0	1
chr3_38932236_38938390	1	10	0	1
chr3_3963076_3969110	2	10	0	0
chr3_39994053_39999999	3	16	0	0
chr3_40154990_40161029	9	10	0	1
chr3_40902374_40908432	2	22	2	2
chr3_40953869_40960021	1	24	1	16
chr3_41642194_41648350	14	23	3	14
chr3_4253248_4259276	3	4	0	0
chr3_43064774_43070790	21	19	11	1
chr3_43565822_43571847	2	9	0	0
chr3_43678954_43685094	14	12	9	6
chr3_46783105_46789138	1	9	0	0
chr3_4916534_4922591	0	1	0	0
chr3_50973137_50979172	0	17	0	0
chr3_51199048_51205178	15	18	0	1
chr3_51455920_51462098	12	21	6	10
chr3_53365276_53371325	3	17	0	0
chr3_53440758_53446902	3	17	3	4
chr3_53921747_53927805	2	11	0	3
chr3_54284955_54291072	32	18	0	0
chr3_54394322_54400323	2	22	0	0
chr3_54458770_54464920	8	23	1	0
chr3_55046104_55052129	20	15	13	14
chr3_55831626_55837762	7	11	1	7
chr3_5590805_5596951	1	8	0	3
chr3_56213069_56219149	5	22	3	16
chr3_56945132_56951290	1	20	0	0
chr3_57324583_57330726	3	32	2	17
chr3_57476938_57483084	0	23	0	10
chr3_58758539_58764668	16	36	3	9
chr3_58806577_58812715	6	9	0	0
chr3_58816278_58822304	8	3	0	0
chr3_58842154_58848179	3	10	0	0
chr3_58930787_58936933	0	7	0	0
chr3_60710285_60715325	5	23	0	2
chr3_60960425_60966566	0	10	0	0
chr3_6266919_6273034	4	5	0	0
chr3_63136268_63142301	1	9	0	0
chr3_63211708_63217714	0	10	0	0
chr3_63645170_63651333	3	10	0	0
chr3_63733312_63739364	0	6	0	0
chr3_6484911_6490929	2	8	0	0
chr3_65509292_65515316	0	7	0	0
chr3_66842801_66848943	0	18	0	2
chr3_67147643_67153797	0	4	0	0
chr3_67393029_67399181	25	19	6	8
chr3_6764136_6770100	0	6	0	0
chr3_67775624_67782079	6	41	5	28
chr3_67947816_67953946	0	9	0	2
chr3_68076319_68082339	0	19	0	8
chr3_6945054_6951190	2	4	0	0
chr3_69475205_69481363	0	18	0	0
chr3_69631368_69637484	9	45	8	26
chr3_70285056_70291083	1	14	0	6
chr3_70675668_70681798	4	74	4	62
chr3_73990712_73996834	3	8	0	1
chr3_74156962_74163113	0	6	0	0
chr3_75091959_75098014	6	26	0	2
chr3_75119849_75125881	1	4	0	0
chr3_75273461_75279470	6	12	5	10
chr3_75831756_75837912	0	1	0	0
chr3_77210593_77216723	0	3	0	0
chr3_77763677_77769678	0	8	0	0
chr3_78487036_78493167	2	10	1	2
chr3_78675184_78681346	21	13	15	11
chr3_78944526_78950672	5	23	4	14
chr3_80891646_80897665	3	19	0	0
chr3_809376_815406	1	11	0	0
chr3_81051389_81057413	5	4	0	0
chr3_81878123_81884278	5	23	2	11
chr3_82104884_82111042	7	16	5	6
chr3_82370309_82376434	1	12	1	2
chr3_85153071_85158885	6	12	0	2
chr3_85289930_85295940	2	19	1	6
chr3_8611524_8617535	2	10	0	0
chr3_8716076_8722097	16	15	0	0
chr3_87340526_87346504	1	11	0	0
chr3_88503101_88509122	2	13	0	0
chr3_88869833_88875863	0	14	0	0
chr3_89345615_89351640	0	6	0	0
chr3_89460825_89466856	1	17	0	6
chr3_89747613_89753632	0	7	0	0
chr3_89869044_89875069	0	2	0	0
chr3_89939076_89945113	0	17	0	0
chr3_89957833_89963855	3	18	0	1
chr3_90169567_90175598	0	8	0	0
chr3_90334081_90340103	3	12	1	10
chr3_90430658_90436681	8	19	6	18
chr3_91314638_91320763	1	18	1	17
chr3_93766941_93772994	3	7	0	3
chr3_93949717_93955738	1	23	0	17
chr3_94745469_94751496	0	17	0	0
chr3_94846027_94852063	1	13	0	1
chr3_95059814_95065951	2	6	0	0
chr3_95657314_95663341	2	7	2	4
chr3_96936611_96942758	2	8	0	0
chr3_96979060_96985198	2	5	0	0
chr3_97904737_97910773	0	6	0	0
chr3_98174083_98180245	0	13	0	6
chr3_98406586_98412727	0	4	0	1
chr3_99733146_99739243	1	6	0	0
chr4_100000524_100006553	0	5	0	0
chr4_100043522_100049465	4	9	3	5
chr4_101405667_101411695	0	4	0	2
chr4_102204930_102210958	0	5	0	0
chr4_102374729_102380899	3	7	0	3
chr4_103250265_103256290	2	8	0	1
chr4_104321484_104327628	5	15	4	11
chr4_104687024_104692901	1	17	0	4
chr4_104786988_104793014	1	23	1	11
chr4_105307236_105313391	0	15	0	4
chr4_105729743_105735830	6	7	4	2
chr4_105860130_105866235	0	12	0	8
chr4_106213354_106219380	2	2	0	0
chr4_106571057_106577070	0	2	0	0
chr4_106935103_106941147	2	9	2	3
chr4_107672082_107678199	9	10	6	3
chr4_10775393_10781420	6	4	2	2
chr4_107956731_107962823	0	6	0	0
chr4_108503121_108509236	9	33	7	28
chr4_11060915_11066938	0	9	0	4
chr4_110757482_110763634	3	2	0	0
chr4_110870809_110876821	5	10	0	0
chr4_111147043_111153194	2	4	0	0
chr4_111336943_111342946	0	5	0	2
chr4_111377903_111384069	15	25	13	18
chr4_111894801_111900831	0	7	0	0
chr4_11235217_11241254	4	27	1	21
chr4_112575290_112581425	1	8	0	0
chr4_113489138_113495167	19	6	0	0
chr4_11378740_11384770	6	11	0	0
chr4_113852142_113858298	3	8	0	0
chr4_11578358_11583517	4	17	3	10
chr4_116405696_116411731	0	5	0	0
chr4_116775043_116781055	0	3	0	0
chr4_117921983_117927986	2	6	0	0
chr4_119061901_119068062	3	40	2	24
chr4_119073638_119079786	1	12	0	4
chr4_119948726_119954758	1	13	1	8
chr4_120508813_120515250	1	3	0	1
chr4_12089981_12096125	43	16	17	9
chr4_122492915_122499068	0	8	0	0
chr4_122939633_122945796	1	3	0	0
chr4_12334559_12340607	2	22	2	12
chr4_123721384_123727541	0	11	0	0
chr4_12461348_12467472	1	15	0	6
chr4_126860856_126867000	2	7	0	2
chr4_126928255_126934284	0	8	0	0
chr4_127020568_127026555	2	0	0	0
chr4_127062560_127068603	6	13	0	0
chr4_127472690_127478829	0	5	0	1
chr4_12748272_12754295	4	7	0	0
chr4_127588930_127594962	0	16	0	0
chr4_127650220_127656245	0	15	0	0
chr4_127676608_127682756	3	4	0	0
chr4_128213789_128219796	5	6	0	0
chr4_128895551_128901681	3	9	0	0
chr4_129023547_129029691	10	8	2	0
chr4_12903431_12909456	1	15	1	3
chr4_129853905_129859930	0	4	0	0
chr4_130046202_130052342	6	24	5	19
chr4_132631286_132637304	2	6	0	0
chr4_132944445_132950433	4	9	0	0
chr4_133733942_133739952	1	13	0	0
chr4_134207778_134213927	0	9	0	0
chr4_135178140_135183747	3	4	0	0
chr4_135447537_135453551	0	1	0	0
chr4_136293494_136299546	1	12	0	0
chr4_138881278_138887439	3	16	1	5
chr4_14009454_14015486	3	6	0	1
chr4_140413342_140419363	0	6	0	0
chr4_140782680_140788847	4	14	2	6
chr4_141377781_141383925	2	7	0	0
chr4_141549289_141555444	2	7	0	0
chr4_141877346_141883376	1	3	0	0
chr4_14207099_14213244	6	34	5	18
chr4_142253344_142259388	4	4	0	0
chr4_142990876_142997042	12	5	0	0
chr4_143100259_143106289	1	8	0	0
chr4_143659114_143665240	4	6	0	0
chr4_144391554_144397691	0	6	0	2
chr4_144768558_144774706	2	10	0	0
chr4_14480751_14486827	8	13	4	8
chr4_144836726_144842477	4	9	0	0
chr4_145369388_145375369	0	4	0	0
chr4_146350018_146356052	0	7	0	0
chr4_146552929_146559080	3	27	2	15
chr4_14660296_14666326	7	7	0	0
chr4_147465925_147471941	4	14	0	0
chr4_14755114_14761144	2	6	1	1
chr4_148317874_148323904	1	8	0	2
chr4_149088594_149094734	5	6	4	3
chr4_149848204_149854224	0	9	0	0
chr4_149915524_149921557	3	1	0	0
chr4_150502570_150507814	3	11	0	0
chr4_151511295_151517459	4	8	0	0
chr4_15174004_15180043	1	3	0	0
chr4_15278666_15284652	1	6	1	1
chr4_156284540_156290599	6	8	0	0
chr4_156367269_156373295	10	6	6	1
chr4_157174892_157180916	2	3	0	0
chr4_158084240_158090272	0	10	0	1
chr4_158362555_158368702	2	11	0	1
chr4_15841546_15847572	1	12	0	0
chr4_158544449_158550599	7	14	3	1
chr4_159709512_159715562	16	17	10	10
chr4_159804371_159810375	1	7	0	0
chr4_160120217_160126215	1	7	0	0
chr4_160574032_160580085	1	0	0	0
chr4_163207006_163212968	2	12	0	0
chr4_163632232_163638253	3	5	0	0
chr4_163719033_163725152	8	23	3	10
chr4_164100748_164106778	0	5	0	2
chr4_164141807_164147832	3	18	1	18
chr4_164350749_164356776	1	9	1	2
chr4_164553492_164559523	0	2	0	0
chr4_16557085_16563224	6	18	0	10
chr4_166463312_166469345	2	4	0	0
chr4_166569976_166576007	1	12	0	0
chr4_166755895_166761908	1	10	0	0
chr4_167276135_167282161	0	4	0	0
chr4_167343516_167349561	1	28	0	22
chr4_167857881_167863903	1	24	0	11
chr4_168441989_168448038	4	6	0	0
chr4_169515501_169521532	1	9	0	0
chr4_170263278_170269442	0	7	0	2
chr4_170431382_170437424	2	12	0	0
chr4_170639225_170645417	5	11	2	7
chr4_170782980_170789002	0	4	0	0
chr4_171758830_171764612	11	31	11	24
chr4_171903130_171909158	1	3	0	0
chr4_173785907_173792044	3	15	2	8
chr4_174411896_174418039	0	5	0	0
chr4_174778462_174784478	0	7	0	0
chr4_175019740_175025751	2	11	0	0
chr4_177017217_177023392	14	19	8	13
chr4_178015030_178021062	0	2	0	0
chr4_178636688_178642035	0	16	0	4
chr4_179636522_179642706	2	3	0	0
chr4_181408889_181414915	1	5	0	0
chr4_182356716_182362873	6	4	0	0
chr4_182779057_182785080	9	14	4	2
chr4_186110393_186116420	0	8	0	2
chr4_187050521_187056650	2	3	0	0
chr4_187856785_187862920	1	5	0	0
chr4_188558269_188564287	9	16	0	0
chr4_20738625_20744778	1	12	1	0
chr4_21103586_21109754	1	4	0	0
chr4_21352152_21358331	2	6	0	0
chr4_22146427_22152457	4	9	1	1
chr4_23614771_23620793	3	5	0	0
chr4_23641744_23647772	12	41	11	33
chr4_24938412_24944561	1	7	0	0
chr4_27070203_27076264	3	8	0	4
chr4_27375687_27381719	2	6	0	0
chr4_37407738_37414133	0	19	0	1
chr4_41270421_41276554	2	20	1	4
chr4_42696300_42702436	4	3	0	0
chr4_43092867_43099023	0	6	0	1
chr4_44264460_44270554	1	8	0	1
chr4_44743989_44750132	4	9	0	1
chr4_46567128_46573270	5	2	4	1
chr4_47294116_47300250	0	2	0	0
chr4_48051954_48057974	1	5	0	0
chr4_48711074_48717284	0	8	0	0
chr4_48864580_48870732	0	5	0	1
chr4_48917870_48923851	6	4	0	0
chr4_4953897_4959919	2	8	0	3
chr4_51935074_51941089	11	40	10	32
chr4_52319788_52325813	4	3	0	0
chr4_5241574_5247720	13	32	13	22
chr4_52446348_52452482	0	5	0	0
chr4_52538471_52544498	1	17	0	10
chr4_52816456_52822486	6	4	0	0
chr4_52895176_52901291	11	15	3	8
chr4_52970031_52976182	6	4	0	0
chr4_53297965_53304112	4	10	3	5
chr4_53328731_53334762	5	11	0	0
chr4_53339989_53346107	11	15	0	8
chr4_53404014_53410141	5	10	0	1
chr4_53564637_53570664	3	6	0	0
chr4_53823629_53829782	1	23	1	13
chr4_53877116_53883135	2	7	0	1
chr4_54243580_54249798	6	13	4	6
chr4_5438601_5444628	4	31	1	13
chr4_54528934_54535093	16	43	13	38
chr4_5490577_5496698	7	12	0	0
chr4_5518180_5523974	7	12	1	5
chr4_55619153_55625181	3	4	0	0
chr4_55841737_55847894	1	8	0	0
chr4_5593579_5599733	7	29	7	23
chr4_56331254_56337382	0	13	0	0
chr4_57562316_57568347	0	3	0	0
chr4_5761914_5767928	4	12	0	0
chr4_59078847_59084877	1	12	0	0
chr4_60831273_60837284	4	20	2	12
chr4_61367239_61373248	2	12	2	11
chr4_61641294_61647303	4	19	0	14
chr4_61743721_61749869	8	13	5	7
chr4_61939927_61945962	1	6	0	0
chr4_62726948_62732969	6	12	0	0
chr4_63244989_63250959	0	7	0	0
chr4_64859153_64865171	0	6	0	0
chr4_65052166_65058198	3	29	0	1
chr4_65288237_65294261	0	4	0	0
chr4_65993299_65999302	0	1	0	0
chr4_66545118_66551255	0	0	0	0
chr4_67062389_67068523	1	8	0	0
chr4_67177042_67183058	0	6	0	0
chr4_67967414_67973442	1	5	0	0
chr4_68420253_68426333	7	7	3	4
chr4_70417906_70424057	2	10	0	2
chr4_71053846_71059857	2	9	0	0
chr4_72163776_72169919	0	7	0	0
chr4_72514834_72520993	11	21	7	12
chr4_72593713_72599863	7	6	5	0
chr4_73360155_73366246	0	5	0	1
chr4_74717539_74723587	2	14	0	0
chr4_75126805_75132838	0	8	0	0
chr4_75270579_75276607	0	9	0	0
chr4_75401194_75407226	0	20	0	0
chr4_75442536_75448552	0	4	0	0
chr4_78105735_78111765	2	5	0	0
chr4_78112832_78118967	9	8	3	2
chr4_78301853_78307882	0	14	0	1
chr4_78347980_78354013	3	6	0	0
chr4_78501721_78506887	4	28	0	11
chr4_79704552_79710581	0	7	0	0
chr4_79937715_79943746	1	12	0	0
chr4_80855406_80861562	1	1	0	0
chr4_81931746_81937925	0	10	0	3
chr4_82184119_82190281	2	45	2	34
chr4_83397906_83404039	4	20	0	0
chr4_83952175_83958205	5	9	0	0
chr4_84126785_84132814	0	1	0	0
chr4_84298780_84304810	2	7	0	0
chr4_84987206_84993388	0	3	0	2
chr4_86070390_86076419	2	4	0	0
chr4_86134671_86140696	0	4	0	0
chr4_87347103_87353146	5	6	0	0
chr4_87710373_87716399	2	11	0	0
chr4_88870166_88876304	0	7	0	0
chr4_88919559_88925734	2	6	0	0
chr4_90699987_90706061	7	15	4	7
chr4_91437491_91443691	3	7	0	0
chr4_91786024_91792049	0	11	0	1
chr4_91978211_91984413	1	5	0	0
chr4_92916365_92922491	0	8	0	4
chr4_92938563_92944694	3	13	3	10
chr4_93589053_93595080	0	16	0	0
chr4_93608283_93614338	1	5	0	0
chr4_93638307_93644337	0	3	0	0
chr4_93676798_93682944	3	13	0	2
chr4_94309125_94315291	0	6	0	4
chr4_94835758_94841785	0	15	0	0
chr4_95133878_95140064	10	4	4	2
chr4_95171232_95177256	11	5	0	0
chr4_95791404_95797509	0	0	0	0
chr4_95914759_95920788	5	13	2	7
chr4_96409195_96415225	0	11	0	2
chr4_97560897_97566581	0	12	0	0
chr4_97633479_97639503	0	3	0	0
chr4_97736223_97742374	1	4	0	0
chr4_97777927_97784080	1	8	0	0
chr4_98018021_98024143	1	7	0	0
chr4_98592435_98598463	0	7	0	0
chr4_99492128_99498275	1	8	0	0
chr4_99765432_99771462	3	13	0	1
chr4_99792655_99798764	8	22	2	12
chr5_100458104_100464295	14	23	8	11
chr5_101180130_101186147	5	6	0	0
chr5_102131356_102137385	1	10	0	0
chr5_102671229_102677260	0	20	0	12
chr5_103046752_103052769	0	14	0	0
chr5_104074362_104080381	0	9	0	1
chr5_104446375_104452406	0	13	0	1
chr5_104518587_104524616	0	0	0	0
chr5_105513236_105519274	2	5	0	0
chr5_106425382_106431381	14	3	0	0
chr5_106622805_106628811	6	12	6	3
chr5_106713866_106719888	0	4	0	0
chr5_106898992_106905178	2	17	0	3
chr5_109259387_109265418	0	3	0	0
chr5_109441620_109447643	1	9	1	7
chr5_110278636_110284796	8	27	2	22
chr5_110933986_110940119	0	12	0	1
chr5_110985740_110991743	0	10	0	2
chr5_111029735_111035854	0	20	0	15
chr5_111084879_111090908	8	8	0	0
chr5_111302238_111308262	1	2	0	0
chr5_111986003_111992116	5	14	2	4
chr5_112460747_112466882	1	13	0	0
chr5_114157007_114163149	5	16	0	1
chr5_114670871_114676900	1	10	1	3
chr5_115674518_115680703	6	8	1	3
chr5_117338253_117344286	0	7	0	0
chr5_117527598_117533625	7	11	3	2
chr5_118382971_118389064	3	11	0	0
chr5_119294044_119300263	2	6	0	0
chr5_119684785_119690814	2	11	0	0
chr5_120126861_120133028	2	41	2	17
chr5_120176046_120182173	8	13	3	3
chr5_120421208_120427233	8	30	7	16
chr5_120831425_120836963	3	16	1	4
chr5_121064235_121070241	3	67	2	52
chr5_122377544_122383563	1	11	0	0
chr5_122509616_122515639	18	27	2	7
chr5_122592542_122598662	2	6	0	0
chr5_123236611_123242616	0	17	0	0
chr5_125359000_125365032	2	17	0	0
chr5_126890286_126896333	10	21	4	4
chr5_126903810_126909817	3	11	0	2
chr5_127733931_127739952	2	16	0	0
chr5_127747107_127753135	4	19	3	12
chr5_128293846_128299849	4	10	1	0
chr5_128937637_128943755	0	7	0	0
chr5_130732094_130738109	1	11	1	2
chr5_130783490_130789657	3	22	2	11
chr5_130817737_130823763	7	21	2	12
chr5_130897566_130903669	1	8	0	1
chr5_131028721_131034857	2	17	1	0
chr5_131331966_131338103	9	23	0	2
chr5_131893739_131899064	6	20	6	16
chr5_132116469_132122838	17	39	17	28
chr5_132513964_132519996	0	10	0	0
chr5_133583288_133589299	7	27	0	3
chr5_13416497_13422525	1	17	0	0
chr5_134331307_134337485	2	11	0	0
chr5_136782799_136788829	5	19	0	0
chr5_137044642_137050656	7	12	0	0
chr5_137968595_137974622	18	18	0	0
chr5_139005423_139011486	4	4	0	0
chr5_143852080_143858214	3	12	2	7
chr5_145418732_145424748	24	14	15	12
chr5_146609485_146615534	4	18	0	0
chr5_147715845_147721872	0	11	0	0
chr5_147941118_147947133	5	15	4	8
chr5_148230602_148236590	1	12	0	0
chr5_148942273_148948290	11	17	0	0
chr5_150742837_150748950	9	9	0	0
chr5_150964139_150970275	0	10	0	2
chr5_152154288_152160759	5	22	5	15
chr5_152207300_152213333	11	25	0	0
chr5_152340020_152346052	2	16	0	0
chr5_152653965_152659898	0	11	0	0
chr5_152740936_152746968	5	27	3	22
chr5_152762660_152768698	0	16	0	0
chr5_152886441_152892473	0	11	0	0
chr5_15291930_15298100	5	18	3	10
chr5_153070982_153077008	0	23	0	0
chr5_153325326_153331330	0	8	0	1
chr5_153381391_153387536	7	17	0	0
chr5_153723252_153729397	15	46	2	15
chr5_155168337_155174487	4	16	2	4
chr5_156061919_156067966	0	5	0	0
chr5_156605055_156611189	9	13	0	0
chr5_158438806_158444948	2	20	1	8
chr5_15906515_15912550	0	6	0	0
chr5_160592426_160598550	3	15	0	0
chr5_160709608_160715639	4	11	0	0
chr5_160873524_160879549	0	8	0	0
chr5_161606050_161612084	23	28	15	22
chr5_162030925_162036952	0	2	0	0
chr5_162578034_162584195	9	6	0	0
chr5_162690774_162696913	5	7	0	0
chr5_16335410_16341440	0	4	0	0
chr5_166966760_166972815	2	12	0	0
chr5_169819644_169825775	25	37	20	25
chr5_170239776_170245795	3	21	0	0
chr5_1709818_1715835	0	28	0	14
chr5_171083963_171089973	0	1	0	0
chr5_173402796_173408828	0	14	0	0
chr5_175397769_175403801	1	16	0	9
chr5_176276446_176282584	2	0	0	0
chr5_176282585_176287631	6	14	5	12
chr5_17749600_17755756	0	7	0	0
chr5_177772245_177778274	0	0	0	0
