id	ip.a.counts	input.a.counts	ip.u.counts	input.u.counts
SVA_D_chr15_41321952	4	2	4	2
SVA_D_chr15_43013854	36	52	13	13
SVA_D_chr15_43166555	75	67	21	18
SVA_D_chr15_45292410	71	95	14	23
SVA_D_chr15_47131720	20	24	0	0
SVA_D_chr15_49549327	134	242	51	37
SVA_D_chr15_50157728	109	286	12	55
SVA_D_chr15_51293535	377	329	105	145
SVA_D_chr15_52285448	208	258	64	41
SVA_D_chr15_56109071	127	85	13	20
SVA_D_chr15_56110117	14	59	1	5
SVA_D_chr15_56540095	6	15	5	15
SVA_D_chr15_56540199	81	184	37	78
SVA_D_chr15_59386634	33	48	26	46
SVA_D_chr15_59386844	7	28	7	28
SVA_D_chr15_62331575	40	86	8	14
SVA_D_chr15_62689895	42	38	2	3
SVA_D_chr15_63098256	135	130	34	35
SVA_D_chr15_64798419	94	105	12	12
SVA_D_chr15_68133737	0	1	0	0
SVA_D_chr15_68135506	2	5	2	2
SVA_D_chr15_68858900	78	87	10	22
SVA_D_chr15_68963676	72	113	5	20
SVA_D_chr15_70837676	13	76	12	69
SVA_D_chr15_72100322	50	19	4	1
SVA_D_chr15_72395802	91	157	6	9
SVA_D_chr15_72806345	113	185	21	13
SVA_D_chr15_74150109	12	30	12	30
SVA_D_chr15_74150192	7	27	4	27
SVA_D_chr15_74887803	28	88	11	22
SVA_D_chr15_75502934	56	59	8	31
SVA_D_chr15_75503729	43	51	7	2
SVA_D_chr15_78520256	27	86	13	36
SVA_D_chr15_83821246	70	131	11	16
SVA_D_chr15_84672275	86	110	8	17
SVA_D_chr15_89296458	102	151	33	48
SVA_D_chr15_89977481	78	119	7	11
SVA_D_chr15_92606924	61	142	25	45
SVA_D_chr15_92767465	132	134	16	21
SVA_D_chr15_98492393	110	157	15	36
SVA_D_chr16_11090224	4	4	0	3
SVA_D_chr16_11335425	111	74	45	27
SVA_D_chr16_14050594	12	45	12	45
SVA_D_chr16_14532176	67	73	16	24
SVA_D_chr16_17505015	59	114	10	5
SVA_D_chr16_19914057	31	53	30	51
SVA_D_chr16_21504467	0	4	0	2
SVA_D_chr16_2219358	69	63	18	6
SVA_D_chr16_2399311	89	116	21	26
SVA_D_chr16_258156	63	86	13	15
SVA_D_chr16_2735435	27	67	26	62
SVA_D_chr16_28415885	11	3	11	1
SVA_D_chr16_28447952	0	0	0	0
SVA_D_chr16_28665480	3	0	0	0
SVA_D_chr16_28779617	1	1	0	0
SVA_D_chr16_29059541	1	7	1	7
SVA_D_chr16_29111869	0	8	0	4
SVA_D_chr16_29476491	0	0	0	0
SVA_D_chr16_30168454	64	34	13	15
SVA_D_chr16_30215832	0	0	0	0
SVA_D_chr16_31103602	132	96	7	3
SVA_D_chr16_31169361	18	92	1	17
SVA_D_chr16_31231577	148	108	61	37
SVA_D_chr16_31232358	2	7	1	2
SVA_D_chr16_31368607	79	118	23	40
SVA_D_chr16_3270801	40	72	25	19
SVA_D_chr16_46652661	54	88	18	16
SVA_D_chr16_46999448	56	81	10	15
SVA_D_chr16_47180353	41	76	23	47
SVA_D_chr16_4774354	40	77	3	18
SVA_D_chr16_4891522	25	85	25	85
SVA_D_chr16_49209655	53	117	22	46
SVA_D_chr16_53538568	75	64	6	7
SVA_D_chr16_53697323	49	70	6	14
SVA_D_chr16_58395338	39	76	16	13
SVA_D_chr16_58845518	59	72	34	42
SVA_D_chr16_61775071	1	16	1	13
SVA_D_chr16_61775200	3	8	3	8
SVA_D_chr16_68162750	140	88	25	5
SVA_D_chr16_69279872	35	77	19	43
SVA_D_chr16_70224195	72	59	60	43
SVA_D_chr16_71588847	155	152	14	13
SVA_D_chr16_7902752	12	120	6	42
SVA_D_chr16_80243517	43	75	11	20
SVA_D_chr16_8114384	43	122	18	49
SVA_D_chr16_85807616	222	285	48	83
SVA_D_chr16_8732219	125	154	15	31
SVA_D_chr16_8845863	0	8	0	8
SVA_D_chr16_89409545	41	106	32	85
SVA_D_chr16_89462044	118	156	26	37
SVA_D_chr16_89806349	66	112	35	40
SVA_D_chr16_KI270853v1_alt_105033	0	0	0	0
SVA_D_chr17_1246524	77	85	13	15
SVA_D_chr17_1385803	10	22	10	21
SVA_D_chr17_1402643	43	52	3	8
SVA_D_chr17_15866796	31	13	11	1
SVA_D_chr17_15978988	24	78	9	26
SVA_D_chr17_16094546	54	102	10	24
SVA_D_chr17_1688598	53	72	1	4
SVA_D_chr17_17441660	24	46	6	8
SVA_D_chr17_17911652	85	82	3	2
SVA_D_chr17_18297422	82	131	2	21
SVA_D_chr17_19440793	60	134	13	36
SVA_D_chr17_19475323	75	107	15	30
SVA_D_chr17_20049357	0	0	0	0
SVA_D_chr17_20684415	10	14	3	2
SVA_D_chr17_21590584	3	19	0	2
SVA_D_chr17_2255537	30	71	8	31
SVA_D_chr17_22740481	11	25	5	10
SVA_D_chr17_2446631	51	37	0	2
SVA_D_chr17_2506252	78	81	18	25
SVA_D_chr17_26638885	3	22	3	15
SVA_D_chr17_27509200	11	36	11	36
SVA_D_chr17_28458151	81	80	28	20
SVA_D_chr17_28603477	73	123	22	17
SVA_D_chr17_29756500	5	36	4	31
SVA_D_chr17_30522805	63	79	12	13
SVA_D_chr17_30735727	45	107	31	79
SVA_D_chr17_3111855	71	95	26	20
SVA_D_chr17_3370635	9	48	2	14
SVA_D_chr17_3371839	22	19	1	2
SVA_D_chr17_3464005	47	54	3	3
SVA_D_chr17_34907626	19	67	5	19
SVA_D_chr17_3563679	95	83	5	9
SVA_D_chr17_3633692	9	62	3	27
SVA_D_chr17_37565347	22	60	4	28
SVA_D_chr17_3853607	78	79	2	21
SVA_D_chr17_38630209	38	46	1	13
SVA_D_chr17_38631169	7	30	1	0
SVA_D_chr17_38930006	56	53	20	34
SVA_D_chr17_39336994	79	66	35	20
SVA_D_chr17_39378346	10	48	10	48
SVA_D_chr17_41875405	105	118	17	16
SVA_D_chr17_42242822	10	35	5	24
SVA_D_chr17_42448454	39	76	10	14
SVA_D_chr17_43001167	12	26	12	26
SVA_D_chr17_43159627	5	18	4	14
SVA_D_chr17_43451488	47	48	26	18
SVA_D_chr17_44237441	71	101	8	10
SVA_D_chr17_44523984	60	98	22	30
SVA_D_chr17_46252374	26	22	9	14
SVA_D_chr17_47397009	89	77	39	24
SVA_D_chr17_47419916	35	62	12	30
SVA_D_chr17_49125558	115	154	97	99
SVA_D_chr17_49150063	38	59	15	15
SVA_D_chr17_5143045	16	26	8	15
SVA_D_chr17_571499	73	90	19	16
SVA_D_chr17_5720843	35	49	9	10
SVA_D_chr17_58073267	179	284	26	71
SVA_D_chr17_58141795	110	181	30	11
SVA_D_chr17_59393515	275	278	57	14
SVA_D_chr17_597950	75	54	25	12
SVA_D_chr17_62020688	96	171	26	52
SVA_D_chr17_6225628	59	76	3	14
SVA_D_chr17_63455804	581	416	176	142
SVA_D_chr17_64715990	160	197	30	16
SVA_D_chr17_65936780	132	260	52	82
SVA_D_chr17_77013184	23	61	22	56
SVA_D_chr17_79725450	17	43	17	43
SVA_D_chr17_80247142	32	19	6	7
SVA_D_chr17_80536838	134	115	37	22
SVA_D_chr17_81617662	130	112	43	16
SVA_D_chr17_82376814	75	117	31	42
SVA_D_chr17_8367684	0	4	0	1
SVA_D_chr17_GL000258v2_alt_532821	0	0	0	0
SVA_D_chr17_KI270857v1_alt_2665528	0	0	0	0
SVA_D_chr17_KI270857v1_alt_2666488	0	0	0	0
SVA_D_chr17_KI270861v1_alt_118626	0	0	0	0
SVA_D_chr17_KI270862v1_alt_327829	0	0	0	0
SVA_D_chr17_KI270862v1_alt_344669	0	0	0	0
SVA_D_chr17_KI270908v1_alt_954793	0	0	0	0
SVA_D_chr18_11959026	86	83	12	12
SVA_D_chr18_12873246	106	123	38	26
SVA_D_chr18_12979068	31	105	16	43
SVA_D_chr18_13094940	57	45	56	45
SVA_D_chr18_13097647	66	116	14	31
SVA_D_chr18_14009957	45	103	13	32
SVA_D_chr18_14382175	28	5	14	2
SVA_D_chr18_21591667	49	75	11	2
SVA_D_chr18_231120	17	70	15	63
SVA_D_chr18_27476582	3	27	0	2
SVA_D_chr18_2867373	68	103	22	35
SVA_D_chr18_31959493	89	92	42	27
SVA_D_chr18_36076853	3	6	3	5
SVA_D_chr18_36076918	51	98	7	6
SVA_D_chr18_49079404	99	117	44	35
SVA_D_chr18_49505254	2	15	2	9
SVA_D_chr18_51116550	52	64	18	25
SVA_D_chr18_57632097	21	51	0	8
SVA_D_chr18_63449778	42	67	27	44
SVA_D_chr18_64608350	1	39	0	5
SVA_D_chr18_67126192	21	60	4	16
SVA_D_chr18_6826687	31	68	9	18
SVA_D_chr18_7097868	42	79	17	18
SVA_D_chr18_76001274	13	41	3	6
SVA_D_chr18_76644896	46	76	2	3
SVA_D_chr18_77028013	79	49	8	7
SVA_D_chr18_9023629	38	86	18	16
SVA_D_chr19_10706194	28	88	27	84
SVA_D_chr19_11302959	50	70	20	14
SVA_D_chr19_12467122	241	166	124	55
SVA_D_chr19_13848464	8	21	8	18
SVA_D_chr19_17544911	1	21	1	20
SVA_D_chr19_18005017	67	95	20	24
SVA_D_chr19_19526456	31	87	29	73
SVA_D_chr19_20063522	8	23	2	5
SVA_D_chr19_20064189	54	51	25	14
SVA_D_chr19_20137301	72	61	36	24
SVA_D_chr19_20152034	60	50	43	39
SVA_D_chr19_20213863	53	120	14	39
SVA_D_chr19_20295768	98	123	61	73
SVA_D_chr19_20529101	37	39	7	3
SVA_D_chr19_21486325	76	98	33	31
SVA_D_chr19_21510574	48	87	6	7
SVA_D_chr19_21550656	65	125	24	57
SVA_D_chr19_21606515	29	51	7	6
SVA_D_chr19_21775160	77	102	19	33
SVA_D_chr19_22699799	128	74	86	42
SVA_D_chr19_22870876	104	123	52	46
SVA_D_chr19_23365570	15	33	9	15
SVA_D_chr19_23594137	56	58	12	9
SVA_D_chr19_23936775	34	38	18	16
SVA_D_chr19_33867623	0	1	0	1
SVA_D_chr19_3609757	41	36	34	31
SVA_D_chr19_38123265	158	147	11	9
SVA_D_chr19_38429979	16	37	16	37
SVA_D_chr19_38797148	81	61	14	7
SVA_D_chr19_38854971	78	84	22	36
SVA_D_chr19_40644802	45	70	42	65
SVA_D_chr19_40647368	58	76	0	0
SVA_D_chr19_40801789	8	21	7	14
SVA_D_chr19_40965755	31	28	6	7
SVA_D_chr19_40967526	0	1	0	1
SVA_D_chr19_41179723	71	70	6	9
SVA_D_chr19_41768084	25	87	10	40
SVA_D_chr19_42609666	90	119	40	51
SVA_D_chr19_42675792	33	63	9	14
SVA_D_chr19_43785843	4	4	3	2
SVA_D_chr19_44488222	69	93	1	6
SVA_D_chr19_44921083	7	10	7	10
SVA_D_chr19_44921135	66	54	18	13
SVA_D_chr19_45647515	62	93	10	5
SVA_D_chr19_47009102	110	127	2	8
SVA_D_chr19_48857521	24	67	12	32
SVA_D_chr19_50085714	47	32	24	14
SVA_D_chr19_50140400	100	78	53	34
SVA_D_chr19_51952842	21	66	5	22
SVA_D_chr19_52592780	0	11	0	0
SVA_D_chr19_52919196	19	15	4	4
SVA_D_chr19_53222232	65	104	27	33
SVA_D_chr19_53269386	49	79	5	15
SVA_D_chr19_53586969	75	71	42	30
SVA_D_chr19_53657002	9	18	4	6
SVA_D_chr19_54214280	41	53	23	23
SVA_D_chr19_54998653	29	33	4	6
SVA_D_chr19_5701300	133	98	34	41
SVA_D_chr19_58146518	65	79	24	21
SVA_D_chr19_58404233	145	154	63	56
SVA_D_chr19_6354788	32	56	10	9
SVA_D_chr19_8738744	45	79	26	49
SVA_D_chr19_GL383575v2_alt_136350	0	0	0	0
SVA_D_chr19_GL949746v1_alt_189080	0	0	0	0
SVA_D_chr19_GL949746v1_alt_902051	0	0	0	0
SVA_D_chr19_GL949747v2_alt_189263	0	0	0	0
SVA_D_chr19_GL949747v2_alt_643855	0	0	0	0
SVA_D_chr19_GL949748v2_alt_189263	0	0	0	0
SVA_D_chr19_GL949748v2_alt_978639	0	0	0	0
SVA_D_chr19_GL949749v2_alt_1006176	0	0	0	0
SVA_D_chr19_GL949749v2_alt_189263	0	0	0	0
SVA_D_chr19_GL949750v2_alt_189263	0	0	0	0
SVA_D_chr19_GL949750v2_alt_980725	0	0	0	0
SVA_D_chr19_GL949751v2_alt_189263	0	0	0	0
SVA_D_chr19_GL949751v2_alt_917018	0	0	0	0
SVA_D_chr19_GL949752v1_alt_189265	0	0	0	0
SVA_D_chr19_GL949752v1_alt_901435	0	0	0	0
SVA_D_chr19_GL949753v2_alt_189263	0	0	0	0
SVA_D_chr19_GL949753v2_alt_710814	0	0	0	0
SVA_D_chr19_KI270938v1_alt_189263	0	0	0	0
SVA_D_chr19_KI270938v1_alt_981135	0	0	0	0
SVA_D_chr1_10028383	61	78	31	37
SVA_D_chr1_106411820	155	447	36	73
SVA_D_chr1_108159465	115	189	35	34
SVA_D_chr1_108535476	88	157	27	42
SVA_D_chr1_109176605	68	122	11	34
SVA_D_chr1_111233551	38	137	11	39
SVA_D_chr1_111529369	40	67	9	5
SVA_D_chr1_111607039	151	204	44	42
SVA_D_chr1_11249441	11	27	0	0
SVA_D_chr1_112639758	38	62	14	5
SVA_D_chr1_114789901	11	43	10	38
SVA_D_chr1_114789981	106	236	19	38
SVA_D_chr1_118080199	1	3	1	2
SVA_D_chr1_12042702	75	80	17	25
SVA_D_chr1_12902350	8	0	4	0
SVA_D_chr1_12903677	0	0	0	0
SVA_D_chr1_12903859	1	0	0	0
SVA_D_chr1_13298117	3	1	2	1
SVA_D_chr1_13394277	82	64	40	25
SVA_D_chr1_13657371	79	58	30	8
SVA_D_chr1_143702024	19	28	2	3
SVA_D_chr1_145765998	137	133	43	14
SVA_D_chr1_147232476	149	211	34	59
SVA_D_chr1_147948760	177	89	140	71
SVA_D_chr1_151032274	5	15	1	4
SVA_D_chr1_152255608	62	176	18	56
SVA_D_chr1_152471404	93	154	21	43
SVA_D_chr1_153582339	119	130	34	39
SVA_D_chr1_154286900	98	165	41	52
SVA_D_chr1_155834822	71	80	45	28
SVA_D_chr1_156327262	160	127	61	29
SVA_D_chr1_161280844	73	177	11	56
SVA_D_chr1_161422259	71	154	35	73
SVA_D_chr1_162465417	75	79	29	22
SVA_D_chr1_172571123	119	186	46	60
SVA_D_chr1_173612573	68	101	21	26
SVA_D_chr1_176057345	123	165	52	52
SVA_D_chr1_176395488	19	25	5	7
SVA_D_chr1_176396621	109	43	55	10
SVA_D_chr1_178515577	8	67	6	54
SVA_D_chr1_179039732	347	249	130	98
SVA_D_chr1_179134705	163	117	34	22
SVA_D_chr1_179136745	6	2	2	1
SVA_D_chr1_179417990	93	105	24	19
SVA_D_chr1_182439214	1	3	0	0
SVA_D_chr1_182439280	152	224	43	45
SVA_D_chr1_182740574	119	154	15	19
SVA_D_chr1_185192431	12	64	12	64
SVA_D_chr1_192856342	121	150	12	24
SVA_D_chr1_197405042	83	138	29	33
SVA_D_chr1_199903858	111	169	18	36
SVA_D_chr1_202451170	60	77	9	9
SVA_D_chr1_202739476	81	179	41	65
SVA_D_chr1_202798287	7	55	4	50
SVA_D_chr1_203918560	180	232	44	73
SVA_D_chr1_204511640	19	57	13	43
SVA_D_chr1_204513718	2	11	1	4
SVA_D_chr1_204751918	8	17	8	17
SVA_D_chr1_204753194	3	53	3	47
SVA_D_chr1_206063365	148	227	56	89
SVA_D_chr1_20814804	49	20	0	0
SVA_D_chr1_209128438	44	59	5	6
SVA_D_chr1_21003272	2	3	2	2
SVA_D_chr1_21003397	4	7	4	7
SVA_D_chr1_21052544	68	76	16	12
SVA_D_chr1_211459830	26	38	6	9
SVA_D_chr1_212319949	39	62	4	11
SVA_D_chr1_212778390	44	32	13	7
SVA_D_chr1_212779471	21	32	12	11
SVA_D_chr1_213150336	5	21	0	0
SVA_D_chr1_217523176	80	189	24	71
SVA_D_chr1_219545013	146	240	47	30
SVA_D_chr1_220465687	50	138	10	24
SVA_D_chr1_222486892	0	1	0	1
SVA_D_chr1_222486967	35	20	19	13
SVA_D_chr1_224100208	66	81	1	4
SVA_D_chr1_227132148	126	85	34	13
SVA_D_chr1_227710002	38	124	10	24
SVA_D_chr1_229931322	58	116	9	16
SVA_D_chr1_231127908	52	61	4	2
SVA_D_chr1_232331235	36	46	12	16
SVA_D_chr1_232331979	38	71	11	22
SVA_D_chr1_23503237	76	95	40	17
SVA_D_chr1_235308441	70	118	13	17
SVA_D_chr1_235605935	19	114	19	108
SVA_D_chr1_23688155	69	104	36	45
SVA_D_chr1_237668876	20	112	8	36
SVA_D_chr1_23852445	72	77	23	11
SVA_D_chr1_23934959	72	105	36	54
SVA_D_chr1_246362425	56	85	18	27
SVA_D_chr1_247031547	30	56	16	18
SVA_D_chr1_247219954	95	72	12	20
SVA_D_chr1_248911115	17	72	3	19
SVA_D_chr1_26595456	41	67	2	11
SVA_D_chr1_26802892	48	63	6	7
SVA_D_chr1_27288351	40	74	4	6
SVA_D_chr1_27829126	16	68	9	47
SVA_D_chr1_31175770	69	69	16	24
SVA_D_chr1_32452945	13	54	12	53
SVA_D_chr1_33508626	6	12	5	12
SVA_D_chr1_33508666	51	84	11	12
SVA_D_chr1_36243198	33	51	12	17
SVA_D_chr1_37079738	82	40	26	5
SVA_D_chr1_37080876	29	44	8	5
SVA_D_chr1_37895479	52	38	13	11
SVA_D_chr1_37896434	11	12	1	0
SVA_D_chr1_38646768	45	86	2	4
SVA_D_chr1_38972820	8	26	6	14
SVA_D_chr1_39912480	81	61	6	4
SVA_D_chr1_39999077	41	66	4	3
SVA_D_chr1_43501256	84	108	22	24
SVA_D_chr1_44875751	99	117	38	36
SVA_D_chr1_45081285	28	48	6	13
SVA_D_chr1_45497520	16	79	10	32
SVA_D_chr1_45739823	12	29	4	21
SVA_D_chr1_48478692	44	79	13	24
SVA_D_chr1_50380979	45	68	17	34
SVA_D_chr1_52181048	97	62	50	24
SVA_D_chr1_52869246	87	76	19	25
SVA_D_chr1_54232588	66	70	7	11
SVA_D_chr1_6304394	105	87	32	11
SVA_D_chr1_63472434	29	33	10	6
SVA_D_chr1_64414273	42	28	3	14
SVA_D_chr1_64415282	15	16	1	0
SVA_D_chr1_64416649	4	5	0	1
SVA_D_chr1_65630189	2	28	0	8
SVA_D_chr1_6714508	83	93	30	30
SVA_D_chr1_7600486	39	78	5	10
SVA_D_chr1_76111454	67	74	17	8
SVA_D_chr1_7952098	62	58	10	14
SVA_D_chr1_837099	0	4	0	0
SVA_D_chr1_8500395	36	18	7	3
SVA_D_chr1_86898787	92	80	20	12
SVA_D_chr1_8912173	23	27	10	4
SVA_D_chr1_89797172	0	1	0	0
SVA_D_chr1_89797226	36	51	5	18
SVA_D_chr1_90891186	23	58	5	11
SVA_D_chr1_92287814	3	8	3	8
SVA_D_chr1_96469097	73	64	30	13
SVA_D_chr1_96761739	65	39	25	6
SVA_D_chr1_98511784	48	49	16	15
SVA_D_chr1_99822856	27	8	27	8
SVA_D_chr1_99822931	42	58	9	12
SVA_D_chr1_KI270766v1_alt_241585	0	0	0	0
SVA_D_chr20_13760174	43	65	15	7
SVA_D_chr20_15800590	17	84	3	20
SVA_D_chr20_18009587	193	81	60	6
SVA_D_chr20_18193880	101	136	31	30
SVA_D_chr20_18427352	26	95	26	83
SVA_D_chr20_18494994	21	57	5	12
SVA_D_chr20_18495624	2	8	2	8
SVA_D_chr20_19677709	142	178	16	33
SVA_D_chr20_24625385	117	126	4	19
SVA_D_chr20_25561017	124	153	27	63
SVA_D_chr20_2823036	3	3	0	0
SVA_D_chr20_3018241	104	112	14	19
SVA_D_chr20_30290998	43	44	17	28
SVA_D_chr20_30404192	26	21	13	6
SVA_D_chr20_30405050	38	55	29	43
SVA_D_chr20_30846336	30	93	25	77
SVA_D_chr20_31426267	158	140	30	17
SVA_D_chr20_31469446	39	72	19	14
SVA_D_chr20_31471426	185	73	2	0
SVA_D_chr20_32121204	90	143	4	9
SVA_D_chr20_33114929	65	176	17	53
SVA_D_chr20_33184528	91	139	25	22
SVA_D_chr20_33535619	4	1	4	1
SVA_D_chr20_33535686	132	122	51	52
SVA_D_chr20_33698513	135	115	46	35
SVA_D_chr20_33700738	159	211	75	138
SVA_D_chr20_34131811	83	85	39	29
SVA_D_chr20_3440452	35	50	6	1
SVA_D_chr20_34474164	103	88	34	26
SVA_D_chr20_34657952	95	96	23	16
SVA_D_chr20_36000754	74	112	22	34
SVA_D_chr20_36536891	1	24	1	23
SVA_D_chr20_36975747	37	43	1	2
SVA_D_chr20_36999461	62	59	13	16
SVA_D_chr20_37011856	99	132	36	63
SVA_D_chr20_37125176	88	138	18	34
SVA_D_chr20_37717607	21	52	8	10
SVA_D_chr20_38378137	112	151	4	18
SVA_D_chr20_38460665	79	89	9	15
SVA_D_chr20_41554409	160	197	18	9
SVA_D_chr20_43333220	8	40	2	7
SVA_D_chr20_43606592	89	147	31	48
SVA_D_chr20_43677607	74	85	30	23
SVA_D_chr20_44393885	3	13	0	0
SVA_D_chr20_45645020	92	141	19	35
SVA_D_chr20_47524933	752	1157	125	142
SVA_D_chr20_48935098	50	129	1	9
SVA_D_chr20_53853782	2543	2844	1040	1223
SVA_D_chr20_53862468	139	360	109	170
SVA_D_chr20_5701326	73	85	26	21
SVA_D_chr20_61652959	138	214	39	36
SVA_D_chr20_8643757	70	163	5	39
SVA_D_chr21_28563201	48	76	15	4
SVA_D_chr21_29010643	75	85	34	25
SVA_D_chr21_31583903	24	51	11	17
SVA_D_chr21_35897708	28	59	10	12
SVA_D_chr21_39156597	232	209	31	55
SVA_D_chr21_44824049	199	158	41	32
SVA_D_chr21_45268012	269	220	35	52
SVA_D_chr21_45784482	198	206	32	27
SVA_D_chr21_45786158	5	10	5	6
SVA_D_chr21_5769808	0	0	0	0
SVA_D_chr21_5890392	0	0	0	0
SVA_D_chr21_7552667	0	0	0	0
SVA_D_chr21_8167878	0	0	0	0
SVA_D_chr21_8350923	0	0	0	0
SVA_D_chr21_9593108	0	2	0	0
SVA_D_chr22_17560648	52	61	0	1
SVA_D_chr22_18040935	87	77	16	13
SVA_D_chr22_18900036	0	0	0	0
SVA_D_chr22_19083682	17	32	7	8
SVA_D_chr22_21882943	13	34	9	18
SVA_D_chr22_21883935	19	27	1	0
SVA_D_chr22_23560477	48	54	23	24
SVA_D_chr22_24064516	78	118	22	39
SVA_D_chr22_24316301	92	80	25	21
SVA_D_chr22_25277134	23	35	2	4
SVA_D_chr22_25727103	1	14	1	14
SVA_D_chr22_28552751	72	60	25	20
SVA_D_chr22_29643293	99	103	15	21
SVA_D_chr22_29857589	72	35	16	4
SVA_D_chr22_30631009	61	92	6	16
SVA_D_chr22_31026311	48	43	2	2
SVA_D_chr22_32099585	13	39	13	32
SVA_D_chr22_34683703	72	76	33	30
SVA_D_chr22_35909213	11	39	11	39
SVA_D_chr22_37786200	64	54	19	6
SVA_D_chr22_41020941	14	43	13	41
SVA_D_chr22_41294024	74	81	16	13
SVA_D_chr22_41630493	84	73	22	18
SVA_D_chr22_42749969	76	67	9	3
SVA_D_chr22_KI270733v1_random_84296	8	3	6	2
SVA_D_chr22_KI270734v1_random_125307	0	4	0	4
SVA_D_chr2_105250615	150	132	4	2
SVA_D_chr2_113095869	30	81	12	17
SVA_D_chr2_121995253	13	85	13	85
SVA_D_chr2_127352677	120	139	58	51
SVA_D_chr2_132220385	18	35	12	30
SVA_D_chr2_134967859	131	122	34	23
SVA_D_chr2_135032616	57	121	1	1
SVA_D_chr2_135706335	7	16	7	16
SVA_D_chr2_135706397	21	58	12	12
SVA_D_chr2_138871879	15	56	1	17
SVA_D_chr2_141516581	1	23	0	17
SVA_D_chr2_142701926	48	130	6	54
SVA_D_chr2_142996382	17	35	17	35
SVA_D_chr2_143921300	37	57	15	20
SVA_D_chr2_143991396	39	73	21	18
SVA_D_chr2_151875021	24	79	8	29
SVA_D_chr2_152160564	35	46	16	18
SVA_D_chr2_15541748	22	54	8	15
SVA_D_chr2_15610882	72	107	12	9
SVA_D_chr2_156367589	47	51	0	0
SVA_D_chr2_15679876	53	65	1	5
SVA_D_chr2_160438259	173	167	33	59
SVA_D_chr2_162469715	67	135	19	29
SVA_D_chr2_166022027	5	21	2	20
SVA_D_chr2_167562650	60	93	17	43
SVA_D_chr2_169326183	62	54	2	2
SVA_D_chr2_169505004	83	68	21	19
SVA_D_chr2_169505839	12	4	0	2
SVA_D_chr2_169574520	81	98	31	20
SVA_D_chr2_170149063	73	80	3	10
SVA_D_chr2_171899247	166	188	83	51
SVA_D_chr2_177844544	58	88	6	5
SVA_D_chr2_186472259	65	126	19	33
SVA_D_chr2_187555926	54	95	8	22
SVA_D_chr2_190430205	50	130	19	39
SVA_D_chr2_191205378	0	18	0	0
SVA_D_chr2_191741241	46	90	2	3
SVA_D_chr2_197618052	65	78	16	5
SVA_D_chr2_197695454	57	60	10	12
SVA_D_chr2_201238768	54	100	28	28
SVA_D_chr2_201562530	20	58	14	16
SVA_D_chr2_202714531	49	120	9	46
SVA_D_chr2_203040755	12	36	12	36
SVA_D_chr2_203206382	106	181	55	90
SVA_D_chr2_203371930	151	110	40	27
SVA_D_chr2_206170981	69	123	28	42
SVA_D_chr2_206355589	15	50	1	0
SVA_D_chr2_206356566	47	53	9	6
SVA_D_chr2_218930765	72	115	16	12
SVA_D_chr2_218932636	0	2	0	1
SVA_D_chr2_221891492	113	176	47	60
SVA_D_chr2_228454697	0	2	0	2
SVA_D_chr2_229742162	36	78	2	0
SVA_D_chr2_232905076	107	115	11	24
SVA_D_chr2_23914040	6	54	6	53
SVA_D_chr2_239448941	112	104	35	46
SVA_D_chr2_239795803	23	65	6	25
SVA_D_chr2_25540563	17	49	2	17
SVA_D_chr2_25633188	84	148	9	14
SVA_D_chr2_25722639	106	183	48	60
SVA_D_chr2_25909743	152	108	55	10
SVA_D_chr2_26369868	77	141	14	21
SVA_D_chr2_26794688	45	118	28	57
SVA_D_chr2_32200347	15	75	9	35
SVA_D_chr2_32293074	127	161	47	57
SVA_D_chr2_32754145	106	130	34	15
SVA_D_chr2_32868131	19	18	0	0
SVA_D_chr2_3365484	24	51	9	13
SVA_D_chr2_3522523	4	24	4	18
SVA_D_chr2_3568504	118	146	26	37
SVA_D_chr2_3590120	154	87	11	0
SVA_D_chr2_36179296	77	153	43	70
SVA_D_chr2_37932082	74	102	26	39
SVA_D_chr2_38402659	126	128	8	10
SVA_D_chr2_38755254	95	100	14	12
SVA_D_chr2_39627523	107	150	30	29
SVA_D_chr2_41995004	139	234	43	95
SVA_D_chr2_42013730	10	66	6	16
SVA_D_chr2_42014797	77	73	17	17
SVA_D_chr2_43062537	103	129	5	11
SVA_D_chr2_44066369	105	155	32	23
SVA_D_chr2_44276563	18	79	17	69
SVA_D_chr2_44587440	97	38	26	3
SVA_D_chr2_47432431	108	140	42	58
SVA_D_chr2_47721752	6	56	5	27
SVA_D_chr2_48573232	8	71	8	65
SVA_D_chr2_48613864	95	129	31	61
SVA_D_chr2_50827605	77	124	30	33
SVA_D_chr2_54094890	95	146	26	50
SVA_D_chr2_54485158	121	184	58	88
SVA_D_chr2_55705689	33	76	16	20
SVA_D_chr2_60442949	23	75	16	66
SVA_D_chr2_61381007	5	32	0	4
SVA_D_chr2_63159328	7	34	6	30
SVA_D_chr2_63808350	66	109	18	19
SVA_D_chr2_64041348	80	147	13	31
SVA_D_chr2_65338267	114	122	18	24
SVA_D_chr2_65599972	75	142	7	20
SVA_D_chr2_7337720	25	89	9	13
SVA_D_chr2_74060525	35	111	10	31
SVA_D_chr2_74419332	20	29	19	29
SVA_D_chr2_74795113	44	87	2	10
SVA_D_chr2_75724618	65	112	19	34
SVA_D_chr2_85487025	99	97	14	11
SVA_D_chr2_95242814	148	136	70	41
SVA_D_chr3_100476930	39	63	8	8
