id	ip.a.counts	input.a.counts	ip.u.counts	input.u.counts
SVA_D_chr15_50157728	23	71	3	9
SVA_D_chr15_51293535	107	138	33	50
SVA_D_chr15_52285448	100	121	22	18
SVA_D_chr15_56109071	57	57	21	10
SVA_D_chr15_56110117	8	15	1	1
SVA_D_chr15_56540095	6	7	5	7
SVA_D_chr15_56540199	65	124	26	61
SVA_D_chr15_59386634	36	69	30	62
SVA_D_chr15_59386844	12	30	11	29
SVA_D_chr15_62331575	46	93	3	20
SVA_D_chr15_62689895	33	37	6	4
SVA_D_chr15_63098256	63	131	23	35
SVA_D_chr15_64798419	67	152	7	19
SVA_D_chr15_68133737	0	0	0	0
SVA_D_chr15_68135506	0	0	0	0
SVA_D_chr15_68858900	56	92	10	18
SVA_D_chr15_68963676	63	129	6	32
SVA_D_chr15_70837676	13	83	12	80
SVA_D_chr15_72100322	22	7	0	3
SVA_D_chr15_72395802	60	105	3	9
SVA_D_chr15_72806345	55	108	12	8
SVA_D_chr15_74150109	2	23	2	23
SVA_D_chr15_74150192	4	8	4	8
SVA_D_chr15_74887803	12	92	2	28
SVA_D_chr15_75502934	10	50	3	32
SVA_D_chr15_75503729	25	63	10	5
SVA_D_chr15_78520256	20	68	7	26
SVA_D_chr15_83821246	47	88	7	10
SVA_D_chr15_84672275	76	77	9	15
SVA_D_chr15_89296458	94	79	35	20
SVA_D_chr15_89977481	94	101	30	17
SVA_D_chr15_92606924	26	94	4	49
SVA_D_chr15_92767465	42	91	7	20
SVA_D_chr15_98492393	34	127	2	30
SVA_D_chr16_11090224	4	4	1	3
SVA_D_chr16_11335425	99	107	31	18
SVA_D_chr16_14050594	5	35	5	35
SVA_D_chr16_14532176	66	95	34	36
SVA_D_chr16_17505015	53	131	13	6
SVA_D_chr16_19914057	32	48	28	42
SVA_D_chr16_21504467	4	4	0	0
SVA_D_chr16_2219358	46	59	8	4
SVA_D_chr16_2399311	56	152	5	29
SVA_D_chr16_258156	59	105	13	31
SVA_D_chr16_2735435	35	36	33	33
SVA_D_chr16_28415885	8	3	6	2
SVA_D_chr16_28447952	2	3	0	1
SVA_D_chr16_28665480	0	0	0	0
SVA_D_chr16_28779617	0	1	0	0
SVA_D_chr16_29059541	10	9	4	9
SVA_D_chr16_29111869	1	2	1	0
SVA_D_chr16_29476491	0	0	0	0
SVA_D_chr16_30168454	31	30	8	10
SVA_D_chr16_30215832	0	0	0	0
SVA_D_chr16_31103602	126	110	3	2
SVA_D_chr16_31169361	15	72	3	14
SVA_D_chr16_31231577	135	99	51	46
SVA_D_chr16_31232358	6	7	3	3
SVA_D_chr16_31368607	20	101	6	31
SVA_D_chr16_3270801	13	106	3	36
SVA_D_chr16_46652661	49	206	11	45
SVA_D_chr16_46999448	66	161	7	40
SVA_D_chr16_47180353	58	153	29	75
SVA_D_chr16_4774354	24	103	6	21
SVA_D_chr16_4891522	39	58	39	58
SVA_D_chr16_49209655	99	248	37	81
SVA_D_chr16_53538568	110	162	14	19
SVA_D_chr16_53697323	62	169	9	50
SVA_D_chr16_58395338	62	135	15	32
SVA_D_chr16_58845518	133	250	71	117
SVA_D_chr16_61775071	1	25	1	22
SVA_D_chr16_61775200	4	16	4	16
SVA_D_chr16_68162750	117	121	21	12
SVA_D_chr16_69279872	30	114	15	61
SVA_D_chr16_70224195	41	85	31	65
SVA_D_chr16_71588847	77	126	10	18
SVA_D_chr16_7902752	21	110	8	47
SVA_D_chr16_80243517	4	42	1	18
SVA_D_chr16_8114384	72	145	19	50
SVA_D_chr16_85807616	107	176	21	66
SVA_D_chr16_8732219	58	205	9	57
SVA_D_chr16_8845863	5	11	5	11
SVA_D_chr16_89409545	16	59	14	46
SVA_D_chr16_89462044	80	114	26	24
SVA_D_chr16_89806349	26	73	16	31
SVA_D_chr16_KI270853v1_alt_105033	0	0	0	0
SVA_D_chr17_1246524	77	128	8	19
SVA_D_chr17_1385803	4	33	4	30
SVA_D_chr17_1402643	36	87	1	8
SVA_D_chr17_15866796	19	34	1	9
SVA_D_chr17_15978988	20	74	7	21
SVA_D_chr17_16094546	40	72	7	16
SVA_D_chr17_1688598	38	74	1	5
SVA_D_chr17_17441660	10	51	3	12
SVA_D_chr17_17911652	45	106	4	13
SVA_D_chr17_18297422	91	120	11	12
SVA_D_chr17_19440793	81	180	32	42
SVA_D_chr17_19475323	67	175	5	41
SVA_D_chr17_20049357	0	3	0	3
SVA_D_chr17_20684415	7	23	3	6
SVA_D_chr17_21590584	16	24	4	6
SVA_D_chr17_2255537	31	97	15	57
SVA_D_chr17_22740481	21	48	16	23
SVA_D_chr17_2446631	62	37	1	2
SVA_D_chr17_2506252	104	122	16	36
SVA_D_chr17_26638885	7	39	6	18
SVA_D_chr17_27509200	14	92	14	90
SVA_D_chr17_28458151	69	153	14	41
SVA_D_chr17_28603477	72	110	21	15
SVA_D_chr17_29756500	1	33	1	30
SVA_D_chr17_30522805	136	154	38	34
SVA_D_chr17_30735727	120	240	95	189
SVA_D_chr17_3111855	57	109	18	24
SVA_D_chr17_3370635	15	38	7	6
SVA_D_chr17_3371839	25	39	5	5
SVA_D_chr17_3464005	49	87	6	11
SVA_D_chr17_34907626	23	160	8	65
SVA_D_chr17_3563679	80	128	8	25
SVA_D_chr17_3633692	24	83	5	28
SVA_D_chr17_37565347	46	116	22	63
SVA_D_chr17_3853607	121	181	13	29
SVA_D_chr17_38630209	35	92	3	23
SVA_D_chr17_38631169	9	63	1	1
SVA_D_chr17_38930006	46	124	31	75
SVA_D_chr17_39336994	49	96	13	32
SVA_D_chr17_39378346	18	102	18	102
SVA_D_chr17_41875405	156	222	26	33
SVA_D_chr17_42242822	10	53	7	30
SVA_D_chr17_42448454	65	147	12	38
SVA_D_chr17_43001167	34	103	31	91
SVA_D_chr17_43159627	4	29	4	21
SVA_D_chr17_43451488	66	140	32	49
SVA_D_chr17_44237441	71	122	12	23
SVA_D_chr17_44523984	94	182	25	78
SVA_D_chr17_46252374	75	88	30	45
SVA_D_chr17_47397009	54	102	15	22
SVA_D_chr17_47419916	41	103	19	44
SVA_D_chr17_49125558	58	139	45	71
SVA_D_chr17_49150063	15	69	3	9
SVA_D_chr17_5143045	12	48	7	33
SVA_D_chr17_571499	99	95	41	23
SVA_D_chr17_5720843	47	94	5	18
SVA_D_chr17_58073267	76	226	7	63
SVA_D_chr17_58141795	63	145	10	15
SVA_D_chr17_59393515	77	123	11	11
SVA_D_chr17_597950	31	80	10	14
SVA_D_chr17_62020688	29	80	5	27
SVA_D_chr17_6225628	68	103	2	4
SVA_D_chr17_63455804	179	252	51	61
SVA_D_chr17_64715990	99	139	14	10
SVA_D_chr17_65936780	29	110	2	31
SVA_D_chr17_77013184	19	67	16	61
SVA_D_chr17_79725450	33	81	33	81
SVA_D_chr17_80247142	81	42	27	9
SVA_D_chr17_80536838	136	161	44	39
SVA_D_chr17_81617662	228	209	70	58
SVA_D_chr17_82376814	76	124	31	47
SVA_D_chr17_8367684	0	9	0	1
SVA_D_chr17_GL000258v2_alt_532821	0	0	0	0
SVA_D_chr17_KI270857v1_alt_2665528	0	0	0	0
SVA_D_chr17_KI270857v1_alt_2666488	0	0	0	0
SVA_D_chr17_KI270861v1_alt_118626	0	0	0	0
SVA_D_chr17_KI270862v1_alt_327829	0	0	0	0
SVA_D_chr17_KI270862v1_alt_344669	0	0	0	0
SVA_D_chr17_KI270908v1_alt_954793	0	0	0	0
SVA_D_chr18_11959026	57	97	10	8
SVA_D_chr18_12873246	81	123	22	41
SVA_D_chr18_12979068	21	128	10	56
SVA_D_chr18_13094940	64	66	60	66
SVA_D_chr18_13097647	78	114	29	27
SVA_D_chr18_14009957	46	128	9	36
SVA_D_chr18_14382175	3	5	2	1
SVA_D_chr18_21591667	47	107	1	6
SVA_D_chr18_231120	2	24	1	19
SVA_D_chr18_27476582	2	19	0	0
SVA_D_chr18_2867373	73	108	34	37
SVA_D_chr18_31959493	57	119	21	43
SVA_D_chr18_36076853	4	4	4	4
SVA_D_chr18_36076918	25	75	10	7
SVA_D_chr18_49079404	101	161	45	58
SVA_D_chr18_49505254	2	29	2	15
SVA_D_chr18_51116550	62	97	29	54
SVA_D_chr18_57632097	44	82	6	18
SVA_D_chr18_63449778	31	85	15	58
SVA_D_chr18_64608350	3	48	0	4
SVA_D_chr18_67126192	46	106	8	32
SVA_D_chr18_6826687	65	105	28	37
SVA_D_chr18_7097868	35	112	8	26
SVA_D_chr18_76001274	17	39	5	9
SVA_D_chr18_76644896	57	97	2	4
SVA_D_chr18_77028013	57	95	13	15
SVA_D_chr18_9023629	22	102	11	31
SVA_D_chr19_10706194	29	102	22	92
SVA_D_chr19_11302959	26	84	10	17
SVA_D_chr19_12467122	174	186	86	90
SVA_D_chr19_13848464	3	32	1	28
SVA_D_chr19_17544911	14	36	13	34
SVA_D_chr19_18005017	100	146	27	47
SVA_D_chr19_19526456	52	161	47	149
SVA_D_chr19_20063522	9	39	0	2
SVA_D_chr19_20064189	69	106	18	37
SVA_D_chr19_20137301	70	100	27	50
SVA_D_chr19_20152034	39	69	30	56
SVA_D_chr19_20213863	53	149	27	54
SVA_D_chr19_20295768	47	131	31	65
SVA_D_chr19_20529101	44	78	10	8
SVA_D_chr19_21486325	77	174	26	44
SVA_D_chr19_21510574	76	130	17	12
SVA_D_chr19_21550656	71	224	22	89
SVA_D_chr19_21606515	14	76	4	19
SVA_D_chr19_21775160	57	159	8	38
SVA_D_chr19_22699799	131	147	94	79
SVA_D_chr19_22870876	119	237	43	92
SVA_D_chr19_23365570	14	62	5	30
SVA_D_chr19_23594137	49	142	5	16
SVA_D_chr19_23936775	26	79	2	42
SVA_D_chr19_33867623	0	1	0	0
SVA_D_chr19_3609757	60	86	42	80
SVA_D_chr19_38123265	106	100	7	21
SVA_D_chr19_38429979	8	29	8	29
SVA_D_chr19_38797148	46	75	10	10
SVA_D_chr19_38854971	49	87	8	26
SVA_D_chr19_40644802	20	68	20	64
SVA_D_chr19_40647368	48	71	0	0
SVA_D_chr19_40801789	3	13	3	4
SVA_D_chr19_40965755	12	25	2	1
SVA_D_chr19_40967526	0	4	0	1
SVA_D_chr19_41179723	36	90	4	16
SVA_D_chr19_41768084	14	77	8	32
SVA_D_chr19_42609666	68	115	27	21
SVA_D_chr19_42675792	10	70	1	24
SVA_D_chr19_43785843	3	13	3	9
SVA_D_chr19_44488222	89	80	2	2
SVA_D_chr19_44921083	4	6	4	6
SVA_D_chr19_44921135	27	64	6	12
SVA_D_chr19_45647515	31	75	6	10
SVA_D_chr19_47009102	63	99	2	8
SVA_D_chr19_48857521	10	57	9	29
SVA_D_chr19_50085714	42	52	19	21
SVA_D_chr19_50140400	44	79	23	33
SVA_D_chr19_51952842	21	58	9	22
SVA_D_chr19_52592780	83	98	12	16
SVA_D_chr19_52919196	0	7	0	0
SVA_D_chr19_53222232	72	92	26	32
SVA_D_chr19_53269386	47	88	12	7
SVA_D_chr19_53586969	35	97	18	47
SVA_D_chr19_53657002	3	14	3	6
SVA_D_chr19_54214280	22	46	7	16
SVA_D_chr19_54998653	11	71	4	10
SVA_D_chr19_5701300	281	248	73	101
SVA_D_chr19_58146518	56	100	8	19
SVA_D_chr19_58404233	80	175	20	52
SVA_D_chr19_6354788	81	142	32	24
SVA_D_chr19_8738744	86	152	64	87
SVA_D_chr19_GL383575v2_alt_136350	0	0	0	0
SVA_D_chr19_GL949746v1_alt_189080	0	0	0	0
SVA_D_chr19_GL949746v1_alt_902051	0	0	0	0
SVA_D_chr19_GL949747v2_alt_189263	0	0	0	0
SVA_D_chr19_GL949747v2_alt_643855	0	0	0	0
SVA_D_chr19_GL949748v2_alt_189263	0	0	0	0
SVA_D_chr19_GL949748v2_alt_978639	0	0	0	0
SVA_D_chr19_GL949749v2_alt_1006176	0	0	0	0
SVA_D_chr19_GL949749v2_alt_189263	0	0	0	0
SVA_D_chr19_GL949750v2_alt_189263	0	0	0	0
SVA_D_chr19_GL949750v2_alt_980725	0	0	0	0
SVA_D_chr19_GL949751v2_alt_189263	0	0	0	0
SVA_D_chr19_GL949751v2_alt_917018	0	0	0	0
SVA_D_chr19_GL949752v1_alt_189265	0	0	0	0
SVA_D_chr19_GL949752v1_alt_901435	0	0	0	0
SVA_D_chr19_GL949753v2_alt_189263	0	0	0	0
SVA_D_chr19_GL949753v2_alt_710814	0	0	0	0
SVA_D_chr19_KI270938v1_alt_189263	0	0	0	0
SVA_D_chr19_KI270938v1_alt_981135	0	0	0	0
SVA_D_chr1_10028383	87	182	43	89
SVA_D_chr1_106411820	37	153	13	33
SVA_D_chr1_108159465	38	107	9	36
SVA_D_chr1_108535476	91	151	19	32
SVA_D_chr1_109176605	33	130	4	44
SVA_D_chr1_111233551	21	131	9	43
SVA_D_chr1_111529369	20	79	0	6
SVA_D_chr1_111607039	77	182	9	33
SVA_D_chr1_11249441	15	72	1	1
SVA_D_chr1_112639758	15	76	2	10
SVA_D_chr1_114789901	4	8	4	6
SVA_D_chr1_114789981	44	93	6	14
SVA_D_chr1_118080199	1	3	1	2
SVA_D_chr1_12042702	127	146	42	54
SVA_D_chr1_12902350	6	8	4	6
SVA_D_chr1_12903677	0	0	0	0
SVA_D_chr1_12903859	0	0	0	0
SVA_D_chr1_13298117	5	9	4	7
SVA_D_chr1_13394277	98	183	44	78
SVA_D_chr1_13657371	102	128	37	12
SVA_D_chr1_143702024	68	96	16	17
SVA_D_chr1_145765998	69	112	25	32
SVA_D_chr1_147232476	57	145	15	44
SVA_D_chr1_147948760	21	115	14	89
SVA_D_chr1_151032274	2	14	1	6
SVA_D_chr1_152255608	48	115	17	32
SVA_D_chr1_152471404	48	140	11	40
SVA_D_chr1_153582339	63	136	20	38
SVA_D_chr1_154286900	53	138	27	42
SVA_D_chr1_155834822	17	89	12	43
SVA_D_chr1_156327262	112	123	37	14
SVA_D_chr1_161280844	133	288	35	90
SVA_D_chr1_161422259	141	209	65	87
SVA_D_chr1_162465417	65	139	16	37
SVA_D_chr1_172571123	87	130	30	48
SVA_D_chr1_173612573	69	115	16	32
SVA_D_chr1_176057345	62	164	22	50
SVA_D_chr1_176395488	23	42	1	12
SVA_D_chr1_176396621	47	55	18	14
SVA_D_chr1_178515577	9	57	3	19
SVA_D_chr1_179039732	190	237	100	102
SVA_D_chr1_179134705	94	134	21	37
SVA_D_chr1_179136745	2	0	2	0
SVA_D_chr1_179417990	58	121	7	15
SVA_D_chr1_182439214	2	8	0	1
SVA_D_chr1_182439280	80	191	25	33
SVA_D_chr1_182740574	72	136	14	12
SVA_D_chr1_185192431	8	60	8	60
SVA_D_chr1_192856342	46	126	5	21
SVA_D_chr1_197405042	97	130	30	36
SVA_D_chr1_199903858	85	111	16	22
SVA_D_chr1_202451170	32	54	6	2
SVA_D_chr1_202739476	63	141	19	59
SVA_D_chr1_202798287	5	41	4	36
SVA_D_chr1_203918560	78	137	17	35
SVA_D_chr1_204511640	6	40	4	25
SVA_D_chr1_204513718	2	16	1	10
SVA_D_chr1_204751918	9	11	9	11
SVA_D_chr1_204753194	9	81	9	79
SVA_D_chr1_206063365	74	196	33	81
SVA_D_chr1_20814804	57	56	1	0
SVA_D_chr1_209128438	83	137	11	14
SVA_D_chr1_21003272	2	33	2	24
SVA_D_chr1_21003397	7	44	4	43
SVA_D_chr1_21052544	94	180	33	46
SVA_D_chr1_211459830	46	84	9	18
SVA_D_chr1_212319949	82	156	5	32
SVA_D_chr1_212778390	64	64	26	11
SVA_D_chr1_212779471	14	68	10	16
SVA_D_chr1_213150336	6	48	0	1
SVA_D_chr1_217523176	27	101	4	26
SVA_D_chr1_219545013	88	159	32	26
SVA_D_chr1_220465687	48	150	4	31
SVA_D_chr1_222486892	0	0	0	0
SVA_D_chr1_222486967	7	10	4	4
SVA_D_chr1_224100208	47	114	3	4
SVA_D_chr1_227132148	76	129	14	22
SVA_D_chr1_227710002	31	121	10	25
SVA_D_chr1_229931322	107	111	28	19
SVA_D_chr1_231127908	57	81	5	13
SVA_D_chr1_232331235	32	105	2	31
SVA_D_chr1_232331979	28	85	14	31
SVA_D_chr1_23503237	81	156	33	48
SVA_D_chr1_235308441	88	175	8	41
SVA_D_chr1_235605935	32	160	30	152
SVA_D_chr1_23688155	91	253	32	112
SVA_D_chr1_237668876	70	139	9	20
SVA_D_chr1_23852445	111	174	58	51
SVA_D_chr1_23934959	61	251	41	106
SVA_D_chr1_246362425	91	106	28	31
SVA_D_chr1_247031547	33	92	12	23
SVA_D_chr1_247219954	55	139	11	28
SVA_D_chr1_248911115	27	87	9	23
SVA_D_chr1_26595456	60	139	4	12
SVA_D_chr1_26802892	92	137	3	12
SVA_D_chr1_27288351	93	128	5	8
SVA_D_chr1_27829126	22	166	17	113
SVA_D_chr1_31175770	130	153	37	31
SVA_D_chr1_32452945	25	101	25	92
SVA_D_chr1_33508626	5	11	5	11
SVA_D_chr1_33508666	68	185	13	35
SVA_D_chr1_36243198	43	143	15	66
SVA_D_chr1_37079738	108	98	32	25
SVA_D_chr1_37080876	29	102	1	10
SVA_D_chr1_37895479	79	106	23	51
SVA_D_chr1_37896434	16	58	4	4
SVA_D_chr1_38646768	91	196	7	20
SVA_D_chr1_38972820	5	29	5	18
SVA_D_chr1_39912480	101	168	5	11
SVA_D_chr1_39999077	65	161	0	32
SVA_D_chr1_43501256	90	206	31	60
SVA_D_chr1_44875751	115	239	55	87
SVA_D_chr1_45081285	55	120	13	40
SVA_D_chr1_45497520	25	166	8	74
SVA_D_chr1_45739823	6	70	6	36
SVA_D_chr1_48478692	112	157	57	49
SVA_D_chr1_50380979	38	198	8	93
SVA_D_chr1_52181048	138	158	76	61
SVA_D_chr1_52869246	153	166	36	52
SVA_D_chr1_54232588	101	168	13	20
SVA_D_chr1_6304394	186	168	48	21
SVA_D_chr1_63472434	66	68	15	12
SVA_D_chr1_64414273	59	109	21	39
SVA_D_chr1_64415282	20	68	3	10
SVA_D_chr1_64416649	0	10	0	2
SVA_D_chr1_65630189	5	44	5	26
SVA_D_chr1_6714508	154	209	64	52
SVA_D_chr1_7600486	48	143	9	26
SVA_D_chr1_76111454	62	175	11	23
SVA_D_chr1_7952098	70	123	6	6
SVA_D_chr1_837099	0	2	0	0
SVA_D_chr1_8500395	59	46	19	7
SVA_D_chr1_86898787	179	179	20	21
SVA_D_chr1_8912173	27	75	0	16
SVA_D_chr1_89797172	4	4	0	0
SVA_D_chr1_89797226	67	102	6	18
SVA_D_chr1_90891186	38	87	3	11
SVA_D_chr1_92287814	6	51	6	51
SVA_D_chr1_96469097	81	184	35	61
SVA_D_chr1_96761739	68	107	16	18
SVA_D_chr1_98511784	94	166	37	72
SVA_D_chr1_99822856	14	12	14	12
SVA_D_chr1_99822931	65	147	12	16
SVA_D_chr1_KI270766v1_alt_241585	0	0	0	0
SVA_D_chr20_13760174	55	93	16	14
SVA_D_chr20_15800590	17	63	2	6
SVA_D_chr20_18009587	141	106	35	15
SVA_D_chr20_18193880	81	150	28	41
SVA_D_chr20_18427352	20	123	20	110
SVA_D_chr20_18494994	21	84	10	19
SVA_D_chr20_18495624	1	14	1	14
SVA_D_chr20_19677709	129	153	24	35
SVA_D_chr20_24625385	107	137	4	8
SVA_D_chr20_25561017	119	219	27	59
SVA_D_chr20_2823036	33	31	0	0
SVA_D_chr20_3018241	191	348	31	62
SVA_D_chr20_30290998	36	48	10	22
SVA_D_chr20_30404192	63	38	44	23
SVA_D_chr20_30405050	33	70	32	60
SVA_D_chr20_30846336	40	92	27	67
SVA_D_chr20_31426267	110	218	20	17
SVA_D_chr20_31469446	29	108	6	17
SVA_D_chr20_31471426	126	102	0	0
SVA_D_chr20_32121204	46	123	2	25
SVA_D_chr20_33114929	87	186	26	40
SVA_D_chr20_33184528	104	220	16	28
SVA_D_chr20_33535619	1	6	0	4
SVA_D_chr20_33535686	131	217	36	53
SVA_D_chr20_33698513	143	209	42	66
SVA_D_chr20_33700738	194	406	91	278
SVA_D_chr20_34131811	83	119	41	36
SVA_D_chr20_3440452	50	116	8	25
SVA_D_chr20_34474164	106	139	37	45
SVA_D_chr20_34657952	87	170	36	42
SVA_D_chr20_36000754	117	159	31	49
SVA_D_chr20_36536891	14	49	8	43
SVA_D_chr20_36975747	49	121	0	0
SVA_D_chr20_36999461	71	95	16	21
SVA_D_chr20_37011856	138	225	41	90
SVA_D_chr20_37125176	102	219	25	65
SVA_D_chr20_37717607	19	88	3	22
SVA_D_chr20_38378137	129	225	12	24
SVA_D_chr20_38460665	70	182	11	8
SVA_D_chr20_41554409	74	86	5	6
SVA_D_chr20_43333220	17	55	3	14
SVA_D_chr20_43606592	72	117	23	31
SVA_D_chr20_43677607	23	95	5	33
SVA_D_chr20_44393885	0	7	0	0
SVA_D_chr20_45645020	75	123	19	37
SVA_D_chr20_47524933	49	88	8	12
SVA_D_chr20_48935098	27	101	0	19
SVA_D_chr20_53853782	148	185	52	87
SVA_D_chr20_53862468	5	32	5	10
SVA_D_chr20_5701326	126	197	24	45
SVA_D_chr20_61652959	144	189	46	43
SVA_D_chr20_8643757	98	192	5	38
SVA_D_chr21_28563201	56	90	12	13
SVA_D_chr21_29010643	64	156	14	47
SVA_D_chr21_31583903	5	71	3	30
SVA_D_chr21_35897708	18	75	8	18
SVA_D_chr21_39156597	126	202	22	48
SVA_D_chr21_44824049	94	135	16	33
SVA_D_chr21_45268012	246	165	29	41
SVA_D_chr21_45784482	124	149	24	25
SVA_D_chr21_45786158	1	7	0	6
SVA_D_chr21_5769808	0	0	0	0
SVA_D_chr21_5890392	0	0	0	0
SVA_D_chr21_7552667	0	0	0	0
SVA_D_chr21_8167878	0	0	0	0
SVA_D_chr21_8350923	0	0	0	0
SVA_D_chr21_9593108	2	7	1	4
SVA_D_chr22_17560648	68	88	0	0
SVA_D_chr22_18040935	65	111	8	19
SVA_D_chr22_18900036	0	0	0	0
SVA_D_chr22_19083682	51	33	23	8
SVA_D_chr22_21882943	5	60	3	37
SVA_D_chr22_21883935	23	27	1	2
SVA_D_chr22_23560477	23	23	14	11
SVA_D_chr22_24064516	116	142	32	39
SVA_D_chr22_24316301	138	141	46	38
SVA_D_chr22_25277134	21	45	0	5
SVA_D_chr22_25727103	7	24	5	24
SVA_D_chr22_28552751	55	99	14	25
SVA_D_chr22_29643293	96	97	21	14
SVA_D_chr22_29857589	58	57	9	13
SVA_D_chr22_30631009	68	94	11	5
SVA_D_chr22_31026311	37	67	0	6
SVA_D_chr22_32099585	7	69	6	53
SVA_D_chr22_34683703	38	136	16	57
SVA_D_chr22_35909213	13	46	13	46
SVA_D_chr22_37786200	86	104	26	10
SVA_D_chr22_41020941	24	81	22	78
SVA_D_chr22_41294024	53	112	3	21
SVA_D_chr22_41630493	88	93	42	31
SVA_D_chr22_42749969	24	106	2	12
SVA_D_chr22_KI270733v1_random_84296	5	1	4	1
SVA_D_chr22_KI270734v1_random_125307	0	0	0	0
SVA_D_chr2_105250615	106	124	2	2
SVA_D_chr2_113095869	25	50	8	9
SVA_D_chr2_121995253	11	79	11	79
SVA_D_chr2_127352677	76	131	33	43
SVA_D_chr2_132220385	29	25	15	19
SVA_D_chr2_134967859	74	102	23	28
SVA_D_chr2_135032616	23	101	0	2
SVA_D_chr2_135706335	12	7	12	7
SVA_D_chr2_135706397	16	45	4	10
SVA_D_chr2_138871879	10	35	3	15
SVA_D_chr2_141516581	1	11	1	11
SVA_D_chr2_142701926	19	106	5	46
SVA_D_chr2_142996382	18	14	18	14
SVA_D_chr2_143921300	15	76	6	24
SVA_D_chr2_143991396	7	59	1	19
SVA_D_chr2_151875021	3	80	0	31
SVA_D_chr2_152160564	16	67	6	23
SVA_D_chr2_15541748	13	72	4	20
SVA_D_chr2_15610882	94	153	19	20
SVA_D_chr2_156367589	21	36	0	2
SVA_D_chr2_15679876	33	68	2	8
SVA_D_chr2_160438259	107	138	19	40
SVA_D_chr2_162469715	56	92	13	12
SVA_D_chr2_166022027	4	18	4	15
SVA_D_chr2_167562650	44	78	16	34
SVA_D_chr2_169326183	24	35	0	0
SVA_D_chr2_169505004	48	81	11	24
SVA_D_chr2_169505839	13	10	4	4
SVA_D_chr2_169574520	59	66	25	10
SVA_D_chr2_170149063	32	68	0	2
SVA_D_chr2_171899247	72	180	36	64
SVA_D_chr2_177844544	29	91	1	7
SVA_D_chr2_186472259	43	133	15	33
SVA_D_chr2_187555926	13	104	3	18
SVA_D_chr2_190430205	52	131	18	30
SVA_D_chr2_191205378	7	23	2	0
SVA_D_chr2_191741241	40	78	0	6
SVA_D_chr2_197618052	47	81	3	6
SVA_D_chr2_197695454	33	58	2	7
SVA_D_chr2_201238768	34	73	20	18
SVA_D_chr2_201562530	14	40	4	9
SVA_D_chr2_202714531	20	109	7	34
SVA_D_chr2_203040755	5	63	5	61
SVA_D_chr2_203206382	73	150	41	87
SVA_D_chr2_203371930	72	99	11	15
SVA_D_chr2_206170981	54	93	18	36
SVA_D_chr2_206355589	12	51	0	0
SVA_D_chr2_206356566	16	53	3	12
SVA_D_chr2_218930765	34	112	3	9
SVA_D_chr2_218932636	0	0	0	0
SVA_D_chr2_221891492	43	157	9	68
SVA_D_chr2_228454697	0	7	0	5
SVA_D_chr2_229742162	30	72	0	0
SVA_D_chr2_232905076	75	82	10	25
SVA_D_chr2_23914040	5	81	5	80
SVA_D_chr2_239448941	98	109	39	33
SVA_D_chr2_239795803	26	66	14	27
SVA_D_chr2_25540563	11	82	2	26
SVA_D_chr2_25633188	96	154	13	37
SVA_D_chr2_25722639	105	194	53	66
SVA_D_chr2_25909743	93	124	29	11
SVA_D_chr2_26369868	92	143	3	26
SVA_D_chr2_26794688	28	116	13	42
SVA_D_chr2_32200347	14	102	10	60
SVA_D_chr2_32293074	126	184	54	57
SVA_D_chr2_32754145	81	148	31	29
SVA_D_chr2_32868131	10	17	0	0
SVA_D_chr2_3365484	25	62	13	27
SVA_D_chr2_3522523	10	15	8	10
SVA_D_chr2_3568504	101	222	36	50
SVA_D_chr2_3590120	107	96	14	3
SVA_D_chr2_36179296	95	191	45	81
SVA_D_chr2_37932082	103	97	45	27
SVA_D_chr2_38402659	95	145	1	8
SVA_D_chr2_38755254	77	175	20	36
SVA_D_chr2_39627523	62	166	14	32
SVA_D_chr2_41995004	194	273	60	125
SVA_D_chr2_42013730	25	78	4	15
SVA_D_chr2_42014797	57	91	13	23
SVA_D_chr2_43062537	79	170	3	13
SVA_D_chr2_44066369	92	175	21	26
SVA_D_chr2_44276563	18	80	16	53
SVA_D_chr2_44587440	85	68	20	15
SVA_D_chr2_47432431	145	220	38	99
SVA_D_chr2_47721752	9	48	2	19
SVA_D_chr2_48573232	7	105	5	98
SVA_D_chr2_48613864	145	215	26	72
SVA_D_chr2_50827605	71	160	27	41
SVA_D_chr2_54094890	40	117	16	29
SVA_D_chr2_54485158	96	153	39	75
SVA_D_chr2_55705689	7	87	4	43
SVA_D_chr2_60442949	18	95	17	86
SVA_D_chr2_61381007	4	18	2	1
SVA_D_chr2_63159328	5	33	3	28
SVA_D_chr2_63808350	51	106	6	11
SVA_D_chr2_64041348	44	126	15	42
SVA_D_chr2_65338267	87	107	8	11
SVA_D_chr2_65599972	34	88	6	12
SVA_D_chr2_7337720	19	73	5	15
SVA_D_chr2_74060525	30	82	9	16
SVA_D_chr2_74419332	21	21	20	21
SVA_D_chr2_74795113	40	70	12	13
SVA_D_chr2_75724618	40	85	9	23
SVA_D_chr2_85487025	44	89	1	15
SVA_D_chr2_95242814	86	101	41	30
SVA_D_chr3_100476930	27	63	5	14
SVA_D_chr3_10069494	67	94	9	13
SVA_D_chr3_103254321	32	88	6	11
SVA_D_chr3_103530913	51	76	25	36
SVA_D_chr3_106074076	22	33	0	3
SVA_D_chr3_108025668	35	118	8	11
SVA_D_chr3_109123340	57	102	12	16
