#'chr'	'start'	'end'	'hg38_PE75_20kb_accuracy.bw'
chr5	43340770	43344359	0.836242019582107
chr5	43344354	43345904	0.654798255928101
chr5	43717954	43723974	0.6681853635891064
chr5	45658441	45664470	0.5629479429440665
chr5	46030528	46031795	0.5820514857533793
chr5	46313457	46318375	0.7378983609484385
chr5	46385245	46389231	0.8814598673008425
chr5	47102698	47103744	1.0
chr5	47103746	47104825	0.7142857142857143
chr5	51250747	51256770	0.6974245280833927
chr5	51330783	51335996	0.6452044727748534
chr5	52088228	52092569	0.6429967911730845
chr5	52246716	52250302	0.5626883456077508
chr5	53279691	53281605	0.6833463190678145
chr5	54181783	54183616	0.6361762144106434
chr5	57351497	57357526	0.8244938615764207
chr5	57471564	57475609	0.6630254940841588
chr5	58552270	58558283	0.6910077989170799
chr5	62798975	62804997	0.6178930202855972
chr5	62817293	62823372	0.5672439163615222
chr5	63942607	63944370	0.6368035625072616
chr5	64129092	64135124	0.6356362565877584
chr5	64358645	64360256	0.6337640801621549
chr5	64709035	64715065	0.7430582040477965
chr5	65164018	65170048	0.7349380454467853
chr5	67736898	67742931	0.6774012449812024
chr5	67889605	67895628	0.660579554898664
chr5	68007802	68009890	0.5100465841391534
chr5	71604581	71610593	0.7947067002159656
chr5	71851116	71854174	0.6941027690804495
chr5	75642236	75648286	0.5953323035881299
chr5	76231437	76233920	0.5851221367374717
chr5	78452186	78458210	0.7590799636812324
chr5	78866806	78872828	0.6593309957614495
chr5	82429401	82435423	0.6744947650431795
chr5	83262843	83263988	0.6418868591691729
chr5	83316288	83320401	0.6885642825962996
chr5	83457800	83463817	0.8091009116684523
chr5	83793612	83799642	0.7865737377114557
chr5	84471358	84472459	0.7168303326408393
chr5	85657594	85663641	0.753272547709246
chr5	88052331	88058345	0.8095689389929001
chr5	90073230	90079236	0.6276297951852168
chr5	90208336	90214368	0.729932653986965
chr5	90923631	90929658	0.7471769366747747
chr5	92193474	92199495	0.7947277222203116
chr5	92296969	92302985	0.7340660799996725
chr5	93213146	93219176	0.6669160527684436
chr5	96731502	96732656	0.7572260610565569
chr5	97513924	97519943	0.6703503673232514
chr5	97631442	97633523	0.5047976862977526
chr5	97809922	97815940	0.6237599325063221
chr5	99690857	99693058	0.5507431736809186
chr5	99855983	99861195	0.7060287243565824
chr5	99896364	99898820	0.6208005100003283
chr5	100572251	100573484	0.6212193129126463
chr5	101108450	101112425	0.6040006096258104
chr5	101180131	101186147	0.7202564647183215
chr5	101302510	101304346	0.5320890097836264
chr5	102207230	102209569	0.5598891609343977
chr5	102671230	102677260	0.7660346286213813
chr5	102907254	102908479	0.6858903588567461
chr5	103046753	103052769	0.8110165803153584
chr5	103998005	103999507	0.6735067179453833
chr5	104074363	104080381	0.8508445373818343
chr5	104357655	104359591	0.8108008696643774
chr5	104446376	104452406	0.7235071679391909
chr5	106425383	106431381	0.7937806217958229
chr5	106693723	106695238	0.6594598957807711
chr5	106695233	106696735	0.7496208743391913
chr5	106713867	106719888	0.6985154566010888
chr5	110774614	110778728	0.6333528279272977
chr5	114230284	114231517	0.6987935110310278
chr5	115410307	115413718	0.6486021560226078
chr5	117527599	117533625	0.7725357582495296
chr5	118109625	118110891	0.7092017783749537
chr5	118177111	118178154	0.6937169350347948
chr5	121411029	121412966	0.4440642675297372
chr5	121951724	121953177	0.46257550063743647
chr5	121994960	121998676	0.6016692061566691
chr5	122377545	122383563	0.6693958913558898
chr5	123236612	123242616	0.7743706257766502
chr5	123930155	123933974	0.7771764497630024
chr5	125359001	125365032	nan
chr5	125617117	125618276	0.4852375838651649
chr5	125618275	125619362	0.33901998652924936
chr5	125675850	125676964	0.6642329628634496
chr5	127733932	127739952	0.667668192692705
chr5	127879131	127880614	0.6811666937189494
chr5	128604798	128607555	0.697112944037922
chr5	130264312	130267583	0.651209694936129
chr5	130732095	130738109	0.6395667438040075
chr5	131073209	131074289	0.5216710672334388
chr5	132513965	132519996	0.7782931820112687
chr5	135982497	135985133	0.907412749682645
chr5	136782800	136788829	0.734357158072771
chr5	137044643	137050656	0.713709159518327
chr5	137499508	137500597	0.7534743465886847
chr5	139005455	139011486	0.9158151221698324
chr5	144713277	144718081	0.5851352978358162
chr5	144890914	144892979	0.408592010583485
chr5	145149737	145153261	0.5306876158166284
chr5	145418733	145424748	0.7029191001246398
chr5	145447471	145448515	0.5370109416401706
chr5	147011530	147012954	0.9251918749193128
chr5	147012947	147014882	0.7111020080186908
chr5	147715846	147721872	0.8037823400662026
chr5	148252102	148254217	0.559119021385274
chr5	148942274	148948290	0.7919772138343529
chr5	152207301	152213333	0.640443469839207
chr5	152340021	152346052	0.646584658248372
chr5	152653966	152659898	0.6161776166812198
chr5	152740937	152746968	0.6216707098070928
chr5	152939784	152941000	0.3810491294256951
chr5	153325327	153331330	0.6728649208709714
chr5	155657062	155661521	0.721727880535438
chr5	159036237	159037817	0.877561653414859
chr5	160873525	160879549	0.7671816726307945
chr5	161606051	161612084	0.8257135511971677
chr5	162030926	162036952	0.8370297223458131
chr5	166145692	166147235	0.7606580808266216
chr5	168144180	168146211	0.8517766631571076
chr5	170239777	170245795	0.8602142927059504
chr5	171083964	171089973	0.7125740591029989
chr5	174013749	174015412	0.8422119774090119
chr5	174015712	174017620	0.8986764877597241
chr5	174017935	174020411	0.9682995537371165
chr5	175397770	175403801	0.8363905157779623
chr5	176276447	176282584	0.8549593523041725
chr5	180902522	180908537	0.8346609466565855
chr5_GL000208v1_random	24902	25949	0.9797810263711152
chr5_GL000208v1_random	25951	27029	0.9596114519427402
chr5_GL000208v1_random	29881	35902	0.8318133056708258
chr5_GL000208v1_random	57443	63461	0.7827403254910231
chr5_GL339449v2_alt	1603066	1609078	nan
chr5_GL383531v1_alt	9975	15994	0.9657807415970595
chr5_GL949742v1_alt	158987	163642	nan
chr5_KI270796v1_alt	79536	85567	nan
chr5_KI270897v1_alt	1134556	1140568	nan
chr6	63847	64896	1.0
chr6	64899	66698	1.0
chr6	4193525	4194592	0.6068133976600275
chr6	5886160	5891926	0.742024029078691
chr6	8566562	8568170	0.7531779662738392
chr6	8770472	8776512	0.8376461808328275
chr6	9966045	9972049	0.8255881869062275
chr6	20614781	20616706	0.7558101810418166
chr6	22174841	22180874	0.7956938448129889
chr6	26756705	26757958	0.7791033258691699
chr6	35827345	35828942	0.977478961610167
chr6	39454558	39460534	0.8389969716607039
chr6	41128565	41131028	0.8037451618917403
chr6	42285742	42287305	0.955214332176643
chr6	44870635	44876665	0.5118959765034924
chr6	45062448	45068476	0.6950272337185387
chr6	45669376	45675401	0.8107549060924419
chr6	46212227	46213679	0.6581168077044579
chr6	52771228	52777614	0.8806899045650913
chr6	55363437	55369467	0.6954983081489455
chr6	60861215	60863619	0.5528415762253119
chr6	61206361	61207843	0.5639762663447101
chr6	62062025	62065796	0.6288643147440659
chr6	62532206	62533785	0.5106968153421452
chr6	64389761	64395796	0.7662117982562554
chr6	65256269	65257747	0.6280734262382549
chr6	67619769	67620936	0.720030880832427
chr6	67879824	67880939	0.6837114715255429
chr6	69439540	69445568	0.737189223992358
chr6	69495363	69501385	0.7194576897016453
chr6	69515144	69521169	0.6454155444894226
chr6	70756685	70758533	0.6985675549352324
chr6	71141090	71146364	0.6787230788532445
chr6	72570140	72576167	0.70854084671137
chr6	73835383	73841425	0.7267170502424484
chr6	74097013	74099837	0.4720563179377067
chr6	74511468	74513927	0.5969096514789881
chr6	76105619	76111641	0.7107141153513891
chr6	77043865	77045119	0.49173221201227424
chr6	77060945	77062468	0.465258765831169
chr6	77082478	77088496	0.7269901788959713
chr6	77916781	77918991	0.5412845078906322
chr6	77918987	77920418	0.7094279881293418
chr6	78542950	78544084	0.5030552151972655
chr6	79389895	79391345	nan
chr6	80800856	80804099	0.38070219025507485
chr6	81662972	81664357	0.6256088679017573
chr6	81664356	81665673	0.6295745610798982
chr6	82101304	82107312	0.7550700901549919
chr6	82389420	82395425	0.6385983099151312
chr6	82558404	82564423	0.6776437475487607
chr6	83797743	83803770	0.7207939884745895
chr6	84626356	84632366	0.6649007484392466
chr6	85985705	85986769	0.4114955853026612
chr6	86021489	86027515	0.4935582354293881
chr6	86665209	86669252	0.590371186901902
chr6	86806664	86812682	0.5121824900295816
chr6	86897718	86903738	0.6390882942422822
chr6	88448397	88449526	0.6292072339222641
chr6	89225264	89231287	0.8942100507951409
chr6	91047152	91053161	0.8400311526174572
chr6	91208781	91210988	0.7508057392610378
chr6	91870425	91871490	0.7797995402779377
chr6	91871489	91872531	0.7444574572074436
chr6	93631589	93637609	0.7784967809618509
chr6	94824164	94830307	0.5999346482827496
chr6	94942135	94948159	0.7289300033110659
chr6	95666122	95667807	0.6082509773951963
chr6	95758387	95764412	0.7678051012578392
chr6	98416503	98422520	0.7463759035512469
chr6	99823598	99829594	0.6808125897098812
chr6	100196462	100202490	0.6912851979598829
chr6	100354704	100360725	0.7310267526985443
chr6	101213640	101215008	0.6548517503672175
chr6	102169867	102175696	0.7448303082689124
chr6	102722106	102725773	0.726056337437839
chr6	102726055	102727110	0.47917916141980066
chr6	103589392	103592053	0.5963353310209473
chr6	103709032	103715056	0.732871798830599
chr6	103757689	103759058	0.69561707059165
chr6	104452400	104457460	0.604516530709882
chr6	104489394	104495424	0.6188161832586709
chr6	104737316	104743324	0.7824089413731987
chr6	106597695	106598895	0.9494433790445328
chr6	109245219	109251251	0.7921855233570151
chr6	111903000	111909020	0.8633488344393695
chr6	112813022	112819047	0.6395304601815727
chr6	112868992	112872953	0.8055660408183019
chr6	112914366	112920318	0.6873161833292804
chr6	113226488	113232515	0.8000614081762987
chr6	113531118	113537147	0.771564561533755
chr6	114720723	114726752	0.6671040638364316
chr6	114845548	114846636	0.6282981503754854
chr6	114970387	114976401	0.7106612749499343
chr6	115175228	115181228	0.6970782896568035
chr6	115960033	115966060	0.7565371230880044
chr6	116816524	116818252	0.8386278291819272
chr6	116818564	116822872	0.639774789162575
chr6	117244753	117250783	0.62509723605259
chr6	120688740	120694768	0.6832745960791853
chr6	124706844	124712830	0.6666056211083141
chr6	124725697	124731722	0.6895151852555416
chr6	127593293	127599292	0.7926435345081364
chr6	129167161	129173198	0.7548865192359658
chr6	133518706	133522128	0.7290713562211539
chr6	141566106	141572136	0.7765856033835001
chr6	141619176	141620320	0.666800157548824
chr6	141620319	141621981	0.5411090115634399
chr6	141746026	141752036	0.7380279970645112
chr6	141814815	141820842	0.664634329408934
chr6	141916864	141922880	0.6845878091380717
chr6	142422166	142424734	0.6802634268371174
chr6	145072313	145073802	0.7061541363887134
chr6	145503223	145505257	0.6814473947709758
chr6	145663483	145668174	0.6993959701769975
chr6	145852474	145854370	0.8658916212712662
chr6	145854370	145856130	0.6510193696753546
chr6	151931456	151933731	0.7050594319968388
chr6	156361255	156367276	0.6966924700739459
chr6	162838593	162844620	0.8980356221301447
chr6	162989738	162995762	0.873809241437574
chr6	164781961	164787983	0.7561874306605766
chr6	164797599	164798875	0.5465318795095043
chr6	167332443	167334509	0.9196886479681482
chr6	167334509	167335983	0.8639115670966325
chr6_GL383533v1_alt	55567	57017	0.8331922535543087
chr7	393347	394484	0.9279099383056426
chr7	3813111	3815732	0.9106781091733394
chr7	7544202	7547598	0.7622970245284342
chr7	9398758	9404781	0.6746557559827308
chr7	9426889	9427978	0.701292930446271
chr7	9427972	9429899	0.6749992786322347
chr7	10166253	10168426	0.6848876894864409
chr7	11602880	11604038	0.8348500568014352
chr7	13765645	13767081	0.8369859799867221
chr7	13767077	13770018	0.6747045434279249
chr7	13806270	13812292	0.768855705922699
chr7	14647631	14653668	0.7262130706751818
chr7	14704545	14710005	0.7263171455580673
chr7	15547310	15553333	0.8200672962463703
chr7	15940232	15946255	0.8157547034867889
chr7	16216429	16222457	0.801974444224043
chr7	17018033	17019130	0.8787639737672553
chr7	18006725	18007778	0.6878269734206023
chr7	18135302	18138283	0.7672181817678267
chr7	19189042	19195047	0.641274171109799
chr7	19458828	19460182	0.41492001283115965
chr7	19683374	19687327	0.6489048658672197
chr7	19687648	19689425	0.9012218181779698
chr7	23035735	23039855	0.8623490732127023
chr7	23040824	23042732	0.7419208185727741
chr7	24001423	24005385	0.7340391369210729
chr7	24583663	24585404	0.7027812221144754
chr7	25603034	25609049	0.7475195412029352
chr7	25743833	25749863	0.8266748960536116
chr7	29579937	29585963	0.8622442306551947
chr7	30414476	30420503	0.7157896904553573
chr7	30636809	30642830	0.7599128784364054
chr7	32682679	32688715	0.599214632771373
chr7	32697654	32703545	0.7208965803094324
chr7	33168813	33169998	0.7444687151707677
chr7	33169991	33171417	0.6586777265242407
chr7	33521748	33527773	0.8232727400837027
chr7	33988620	33994636	0.7500628632939773
chr7	34169570	34175587	0.69596420686388
chr7	34513495	34515633	0.8216977651371256
chr7	34515611	34519305	0.5787156882992758
chr7	35092958	35098972	0.8130034505292104
chr7	37298305	37301137	0.78223054576139
chr7	38028380	38029568	0.9027826446876783
chr7	39007528	39013552	0.852041592022843
chr7	43059097	43065116	0.8263059472147527
chr7	43412464	43414978	0.8803120174074133
chr7	43414980	43417052	0.9351285024039073
chr7	46141188	46143118	0.8400594842889921
chr7	48791035	48792362	0.7381265914431172
chr7	50898843	50904874	0.8671520349047193
chr7	51889910	51895941	0.7747243648635821
chr7	53026322	53032336	0.875830185907503
chr7	56584797	56590824	0.7799676574662301
chr7	57942149	57945061	0.8034000043594312
chr7	57945059	57946404	0.86792948848696
chr7	61103207	61104833	0.7520652534337061
chr7	61265631	61266892	0.75
chr7	61266894	61268106	0.9375
chr7	61611863	61613117	1.0
chr7	61613119	61614330	0.7222223281860352
chr7	62040703	62041957	nan
chr7	62041959	62043170	1.0
chr7	62587595	62588937	0.5996210469840714
chr7	62607505	62608526	0.4458193854883999
chr7	62858908	62864926	0.7359829901579251
chr7	62970706	62972167	0.6222118073991518
chr7	63469628	63472504	0.6587217489539433
chr7	68651732	68652784	0.9769147301354789
chr7	76651386	76653380	nan
chr7	79229795	79235811	0.8708412489974071
chr7	79885446	79887054	0.7388985191856451
chr7	81784786	81786089	0.7153231024467661
chr7	83989326	83995342	0.6842660582525298
chr7	84062410	84068436	0.6766212924924199
chr7	84706436	84707579	0.6708921973682347
chr7	85249855	85255879	0.8042127391889909
chr7	85329688	85335739	0.816243656742094
chr7	86039464	86040475	0.5871909944051333
chr7	86340209	86346233	0.7288303235830222
chr7	86457050	86459819	0.4859776374083127
chr7	87039757	87045768	0.6776764705951112
chr7	89461763	89463104	0.5809043228492907
chr7	89788986	89792627	0.6747303647315296
chr7	90522366	90523718	0.6075491823211929
chr7	91583271	91589300	0.6537195137387928
chr7	91903683	91909706	0.7027030390962926
chr7	93584081	93585231	0.7269266101588373
chr7	93586903	93591767	0.838412082827601
chr7	96552196	96558214	0.6681700075591827
chr7	99809200	99815231	0.8052180861040651
chr7	102960151	102962987	0.518427912627673
chr7	103872987	103875437	0.7333020612658286
chr7	103910471	103912015	0.5442400855335547
chr7	104507142	104508618	0.48558787290804434
chr7	104557651	104563706	0.7035006605919287
chr7	108507776	108510190	0.7442461931458195
chr7	110265893	110267058	0.5988758004786119
chr7	110557532	110563563	0.7258111573218351
chr7	111445695	111451725	0.8179926106338757
chr7	113384739	113386083	0.5847332460717076
chr7	113428491	113429988	0.6108426104885145
chr7	113429989	113430992	0.3311058723795806
chr7	113533339	113538585	0.7457472147848981
chr7	113660784	113662120	0.47298099004669103
chr7	113742901	113748900	0.6998669624146739
chr7	114453734	114455032	0.7543364438143644
chr7	115025115	115031115	0.8031389185786247
chr7	115261241	115264211	0.6892432037753926
chr7	116718498	116724489	0.7730703988679903
chr7	118964233	118965616	0.6655327326477393
chr7	119586710	119592736	0.779232561097209
chr7	122238521	122244551	0.766894595164367
chr7	122278916	122284945	0.7622344862230382
chr7	125883745	125884828	0.7590031218220542
chr7	126600934	126602750	0.647983257892636
chr7	127963254	127966211	0.8427824365690562
chr7	130577798	130583509	0.8125074794427996
chr7	133523442	133524848	0.7613244331408701
chr7	133889426	133895455	0.9368181398333496
chr7	136414181	136420210	0.7752560664663021
chr7	136774757	136780783	0.7355926118041841
chr7	136796114	136798641	0.4881688158503624
chr7	136831192	136837216	0.726112533217249
chr7	137118458	137119707	0.5958997798118714
chr7	139794515	139795726	0.8185451539328891
chr7	141032607	141038752	0.7778436287910206
chr7	144691669	144693457	0.6580800021054761
chr7	146013559	146019592	0.7486021261092306
chr7	146132431	146135052	0.5463374809867
chr7	146603424	146605108	0.5623891164245628
chr7	146905785	146911817	0.7707136242737741
chr7	157760932	157762757	nan
chr7_KI270807v1_alt	66780	68605	1.0
chr7_KI270809v1_alt	138221	140215	nan
chr8	773347	779366	nan
chr8	1607578	1613555	1.0
chr8	2317684	2323739	0.6
chr8	2397988	2404043	1.0
chr8	4854407	4860419	0.8941256898645689
chr8	10932426	10938427	0.8879053555915082
chr8	15555982	15562028	0.7679721211849783
chr8	15576323	15582323	0.7014817269506126
chr8	16632694	16633801	0.7818937723768005
chr8	16670120	16674066	0.8928943880910627
chr8	16674057	16675290	0.6094315558164369
chr8	16943969	16949995	0.8478543348019483
chr8	23645194	23651219	0.8913265481779847
chr8	24254558	24258149	0.7650899084957715
chr8	25730344	25736354	0.7786929377700247
chr8	26395613	26401579	0.8839594850737692
chr8	35171473	35177508	0.8751712783443284
chr8	35528046	35534071	0.7659780909906284
chr8	36388574	36394608	0.7219455339589583
chr8	36408119	36414268	0.7347386064500726
chr8	36478479	36479661	0.752347171457891
chr8	36479660	36481425	0.594862009242979
chr8	36484641	36490531	0.6254279155986215
chr8	40432213	40438240	0.8418011704060718
chr8	40647062	40653096	0.8485995115034902
chr8	43307288	43313276	0.6257977038621902
chr8	43391075	43397080	0.6451840412606804
chr8	43922407	43923584	0.945096937801844
chr8	43958704	43961010	1.0
chr8	45965932	45968237	0.9275041845373978
chr8	46601726	46603723	0.7299182964195057
chr8	47095090	47100980	0.6369857075663697
chr8	48793906	48799930	0.8208206250452267
chr8	48943572	48944686	0.4624276963502329
chr8	49000728	49001897	0.7852233806362103
chr8	49001891	49003174	0.6938587339799662
chr8	50088217	50089986	0.5766508818886964
chr8	50165838	50167285	0.5387950978282409
chr8	55708132	55709863	0.6968370879887846
chr8	58914691	58920717	0.7810006270248788
chr8	59869800	59875822	0.6414682475931135
chr8	60994770	60996172	0.7214204589072376
chr8	61268016	61274014	0.7369323255472662
chr8	63484307	63490336	0.7726262399244317
chr8	63797385	63803439	0.6906796757470933
chr8	65120645	65126660	0.8178887362123458
chr8	66949104	66955119	0.9049793807781675
chr8	68362479	68367911	0.6231470325624293
chr8	69254220	69260249	0.7128712828973175
chr8	71406361	71412376	0.7180888447031971
chr8	72147448	72153464	0.7207492808581527
chr8	72479441	72485463	0.7278361682557696
chr8	73862444	73863590	0.8152116073155694
chr8	74866520	74872545	0.7205851655972156
chr8	74942653	74948678	0.6967192813664547
chr8	75444001	75448442	0.67243951728177
chr8	76308117	76314119	0.7884053721681351
chr8	77088412	77094444	0.8022589348355402
chr8	77940514	77946526	0.809315781006955
chr8	80665966	80666998	0.7886773906936941
chr8	81768217	81774242	0.8447322400342752
chr8	83439248	83441361	0.555417432979109
chr8	83447143	83453169	0.7164302425272948
chr8	83532970	83534302	0.6915708915428357
chr8	84419546	84425573	0.6598852986888779
chr8	84464143	84470166	0.6158273635503562
chr8	87321804	87327829	0.6442717661798247
chr8	87421274	87424639	0.5178568134690464
chr8	87424653	87426343	0.7237227128102229
chr8	87624831	87630833	0.6591350165858829
chr8	88148849	88154880	0.6719628133656789
chr8	88251170	88252252	0.39280064610588794
chr8	89389762	89392124	0.4952348043840886
chr8	89535241	89541269	0.5986188179365277
chr8	89552311	89558068	0.5775357019741832
chr8	91558669	91564687	0.5071552499559692
chr8	91869519	91875534	0.5956911621149242
chr8	92364193	92370208	0.7695682347072753
chr8	93405813	93411825	0.8190345645387095
chr8	95368341	95370019	0.61598368953465
chr8	95371359	95375735	0.8280387542038556
chr8	95552233	95558265	0.6761966241710143
chr8	96116678	96122696	0.7840441950836388
chr8	96556409	96557788	0.6878583459771138
chr8	97295604	97301657	0.7474504333973812
chr8	98260276	98266293	0.7325943464339939
chr8	98307133	98308365	0.6875266290039985
chr8	98614446	98620471	0.6012612880734954
chr8	99293042	99294541	0.5972144294771216
chr8	99425911	99427476	0.466915294537529
chr8	99691566	99695711	0.6228599023473852
chr8	101678070	101684093	0.6565605776463952
chr8	101891501	101897529	0.7643383404041432
chr8	103602997	103609018	0.7926568948122833
chr8	103783270	103789263	0.7443235562540348
chr8	106487430	106489303	0.8274873983904568
chr8	110952165	110957638	0.8057645901277997
chr8	112594006	112600030	0.8632267197489658
chr8	113609562	113610664	0.6160038237995764
chr8	113610658	113613130	0.8438570184606901
chr8	113779504	113780606	0.5888968020298952
chr8	113906315	113911343	0.6853742102426296
chr8	114000280	114006307	0.7118882147336612
chr8	114042216	114046456	0.6686059244398801
chr8	114177225	114178776	0.5274443221353546
chr8	114504031	114510051	0.7235527362271741
chr8	114631286	114637315	0.6925514078920377
chr8	118215466	118216513	0.7152623754517738
chr8	119159399	119165410	0.6485695223744034
chr8	120348978	120354404	0.6968018788387096
chr8	120644162	120650187	0.7310552871474587
chr8	121508019	121509226	0.5897154886068741
chr8	122244419	122250436	0.7629876249697645
chr8	122326671	122332092	0.7839253886013502
chr8	123859987	123866007	0.9181572911726846
chr8	126313242	126319040	0.7531870218191954
chr8	126799618	126805646	0.7920013846212772
chr8	126980502	126986031	0.7722595109821422
chr8	127318660	127320872	0.6863918966777071
chr8	127379835	127382140	0.5949081170315645
chr8	128707442	128712490	0.9761904648372104
chr8	128714352	128720388	0.9792216617223908
chr8	128891489	128897521	nan
chr8	129152125	129158150	0.7232848492814749
chr8	131770950	131776926	0.7488569565880993
chr8	135259102	135265130	0.8600159405475621
chr8	136190202	136196222	0.7962649557034712
chr8	136917414	136918544	0.7188004509537621
chr8	137558585	137564612	0.8100553510575542
chr8	138116166	138122224	0.7101451305026227
chr8_KI270810v1_alt	152720	157766	0.6548549910301237
chr8_KI270810v1_alt	159628	165649	0.5775273427634959
chr8_KI270810v1_alt	340164	346196	nan
chr8_KI270818v1_alt	54938	60957	nan
chr8_KI270821v1_alt	498946	504997	nan
chr8_KI270900v1_alt	217308	223284	1.0
chr8_KI270926v1_alt	20774	26750	1.0
chr9	1223882	1229900	0.7373323361415648
chr9	5685089	5686789	0.5552135311505374
chr9	5962146	5965069	0.6984331167186396
chr9	6135848	6141850	0.7099263748102528
chr9	10431225	10432449	0.7299161319639168
chr9	11803219	11804309	0.6214761384036562
chr9	12476856	12478753	0.6388463044110008
chr9	13037884	13043909	0.8507940784034888
chr9	14663996	14670015	0.7845786416073767
chr9	15326297	15327352	0.6182966942470786
chr9	16066461	16067950	0.605016600813459
chr9	17285004	17291034	0.6951187921122458
chr9	17685864	17686951	0.498598741794137
chr9	17923042	17924474	0.5602836578085436
chr9	17924473	17925867	0.5299703628893733
chr9	19536201	19542230	0.7156327682394747
chr9	20766828	20768617	0.6571845861038328
chr9	21536698	21541948	0.6910364429638224
chr9	22348830	22354859	0.7452100669987701
chr9	24093584	24094924	0.5714708756155042
chr9	24574537	24580564	0.7078052771087439
chr9	26962927	26964619	0.7880215058653631
chr9	27690520	27696535	0.8007958774735942
chr9	28348135	28354162	0.7264578104790554
chr9	28553074	28558157	0.7598697958929386
chr9	31294066	31300087	0.7111207455065021
chr9	32710380	32716388	0.6886186927213972
chr9	32729017	32735047	0.7003358956494339
chr9	34872219	34874316	0.5937444341427153
chr9	40466312	40467354	1.0
chr9	40873601	40875654	0.9350491608867283
chr9	40875959	40879920	0.8114438114836869
chr9	43077528	43078611	1.0
chr9	43094663	43095708	0.6710526315789473
chr9	43095705	43097177	0.8704663173831189
chr9	63157612	63158653	nan
chr9	63301850	63302892	1.0
chr9	64062092	64064368	0.7310346671142559
chr9	64090748	64092746	0.7464970476509271
chr9	64606390	64607434	1.0
chr9	64607431	64608833	1.0
chr9	65061994	65068014	0.903688485936338
chr9	65907494	65908966	nan
chr9	65908963	65910007	nan
chr9	69477111	69483129	0.62940493740718
chr9	69506052	69512070	0.6209822066224822
chr9	70199057	70205081	0.786464573202393
chr9	74424275	74430304	0.8404559265185122
chr9	76278923	76279989	0.7705361088825211
chr9	76670039	76676075	0.905615464867045
chr9	77372417	77373879	0.6923810769529903
chr9	78874537	78878680	0.7880448715656723
chr9	79082048	79083460	0.6111820988547025
chr9	79097852	79103879	0.7404071869366644
chr9	80654117	80660135	0.7105371715242818
chr9	80741663	80747689	0.7345268646526527
chr9	82769370	82775374	0.7347984110406204
chr9	83222906	83228949	0.7968222256082288
chr9	85164971	85166057	0.6615708806512545
chr9	85811274	85812377	0.6356257528796158
chr9	86157089	86163107	0.7756856170848867
chr9	86606054	86612054	0.7818256668746472
chr9	89161595	89163757	0.7808265887755259
chr9	94089083	94095103	0.5910003881171807
chr9	97580994	97587031	0.8988903099996514
chr9	99498742	99504759	0.9196054762393331
chr9	100527229	100533251	0.7459202444472213
chr9	100690714	100696740	0.7200350799643238
chr9	101102145	101108174	nan
chr9	104062476	104063756	0.7037031812593341
chr9	105576168	105582192	0.6581789001228882
chr9	105777061	105783078	0.6478515554995026
chr9	106181589	106187641	0.7047368579754427
chr9	108503081	108507115	0.7732668517353454
chr9	115308781	115310735	0.7609888881963498
chr9	117066018	117072036	0.8859353017749636
chr9	119169117	119175132	0.8156155307818951
chr9	119621305	119627350	0.8310912261999787
chr9	120055236	120061264	0.7940273719389231
chr9	123903371	123909365	0.9609200372852064
chr9	134865773	134867650	0.9014809243400871
chr9_KI270719v1_random	136968	138375	0.43137254901960786
chr9_KI270823v1_alt	153348	159377	nan
chrUn_GL000219v1	34101	40135	0.7532672784766373
chrUn_KI270435v1	3191	8432	1.0
chrUn_KI270538v1	65900	71924	0.9975673534192402
chrUn_KI270742v1	95141	101292	1.0
chrUn_KI270746v1	26543	28070	1.0
chrX	1703772	1709786	nan
chrX	3966673	3968686	0.9172894710696164
chrX	5107381	5109190	0.8585920567140848
chrX	5480457	5486466	0.9381377982396826
chrX	6584015	6588885	0.8511285419382426
chrX	6933212	6938641	0.8597893281152088
chrX	11218889	11220280	0.5712762497295844
chrX	17319140	17320740	0.526609604805708
chrX	17342484	17348512	0.7402984178882701
chrX	18105519	18110908	0.75728670528546
chrX	19142669	19148700	0.7818572492383599
chrX	19779427	19780831	0.7437910267345587
chrX	19940254	19946296	0.8618227900435932
chrX	20416359	20417680	0.6884810570782554
chrX	27108988	27110418	0.6388574203411183
chrX	28206792	28212789	0.7624558067453386
chrX	32243956	32246821	0.7709649553350687
chrX	34249186	34253913	0.8364823552501461
chrX	35314822	35317180	0.7018555778122455
chrX	36465195	36471217	0.7849772856952935
chrX	42424861	42430890	0.7627135617754314
chrX	42888371	42894396	0.7139008728219717
chrX	47783672	47789697	0.6863896666398029
chrX	50060144	50066175	0.6537988321972099
chrX	51110794	51113142	0.4624129612462078
chrX	52020448	52026584	0.7253869908632324
chrX	52222106	52228125	0.6297250533197029
chrX	52858742	52859850	0.7343798716038142
chrX	53698291	53699788	0.7130150855901485
chrX	54764260	54765585	0.5841606718189312
chrX	54765706	54770404	0.6293800183436676
chrX	57629389	57635409	0.694606414006596
chrX	58133241	58135798	0.4818436557373872
chrX	62570285	62571943	0.7165388361392464
chrX	63597196	63603223	0.5412156777000554
chrX	64296583	64302591	0.47893580484802967
chrX	64515422	64517548	0.4416209397204956
chrX	65188803	65192292	0.5909136429185613
chrX	65614681	65620735	0.6396853731489037
chrX	65833698	65835485	0.5532524675114167
chrX	65835483	65836695	0.6326534694472555
chrX	66066178	66067733	0.46180008427506475
chrX	66229775	66232338	0.49580465565888715
chrX	66559907	66561597	0.5253331580105618
chrX	66713547	66715709	0.48681987436086793
